"location","date","daily_average"
"Iran",2020-03-14,0.000422434137144545
"Iraq",2020-03-14,0.000723906957485586
"Ireland",2020-03-14,0.0694678516223355
"Isle of Man",2020-03-14,0.00295959775709804
"Israel",2020-03-14,0.00395590029530845
"Italy",2020-03-14,0.0358282768013641
"Jamaica",2020-03-14,0.00348764042852873
"Japan",2020-03-14,0.00324548517700479
"Jersey",2020-03-14,0.00521692202298498
"Jordan",2020-03-14,0.000731118112910411
"Kazakhstan",2020-03-14,0.000256344944456657
"Kenya",2020-03-14,0.00246063232528359
"Korea (South)",2020-03-14,0.00131312814106881
"Kuwait",2020-03-14,0.00137965686531074
"Kyrgyzstan",2020-03-14,4.14059892135072e-05
"Laos",2020-03-14,8.14162709254355e-05
"Latvia",2020-03-14,0.00353997945983794
"Lebanon",2020-03-14,0.000418014396722879
"Lesotho",2020-03-14,5.58283000631558e-06
"Liberia",2020-03-14,3.48926875394724e-05
"Lithuania",2020-03-14,0.00637861590013248
"Luxembourg",2020-03-14,0.00266114896967709
"Macao (SAR)",2020-03-14,4.65235833859631e-07
"Macedonia",2020-03-14,0.000418247014639809
"Madagascar",2020-03-14,2.6518442529999e-05
"Malawi",2020-03-14,0.000170276315192625
"Malaysia",2020-03-14,0.00299286211921901
"Maldives",2020-03-14,0.00277140986230182
"Mali",2020-03-14,3.74514846257003e-05
"Malta",2020-03-14,0.00682710324397316
"Martinique",2020-03-14,8.839480843333e-06
"Mauritania",2020-03-14,2.27965558591219e-05
"Mauritius",2020-03-14,0.00214310886867439
"Mayotte",2020-03-14,0
"Mexico",2020-03-14,0.00624555845164862
"Moldova",2020-03-14,0.000916049356869614
"Mongolia",2020-03-14,1.58180183512275e-05
"Montenegro",2020-03-14,0.000163065159767801
"Morocco",2020-03-14,0.00928750295133982
"Mozambique",2020-03-14,0.000147944995167363
"Myanmar",2020-03-14,0.00020214496981201
"Namibia",2020-03-14,0.000150736410170521
"Nepal",2020-03-14,0.000943498271067332
"Netherlands",2020-03-14,0.039603665593135
"New Caledonia",2020-03-14,3.88471921272792e-05
"New Zealand",2020-03-14,0.00483124151671534
"Nicaragua",2020-03-14,2.41922633607008e-05
"Niger",2020-03-14,1.37244570988591e-05
"Nigeria",2020-03-14,0.00340413059635092
"North Mariana Isl",2020-03-14,2.32617916929816e-07
"Norway",2020-03-14,0.0134108881468377
"Oman",2020-03-14,0.00101723815073408
"Pakistan",2020-03-14,0.00983229411278945
"Palau",2020-03-14,6.97853750789447e-07
"Panama",2020-03-14,0.000178883178119028
"Papua New Guinea",2020-03-14,5.58283000631558e-06
"Paraguay",2020-03-14,4.32669325489457e-05
"Peru",2020-03-14,0.000433832415074106
"Philippines",2020-03-14,0.00204843337648396
"Poland",2020-03-14,0.0396515848840225
"Portugal",2020-03-14,0.0316439457116305
"Puerto Rico",2020-03-14,0.000136779335154732
"Qatar",2020-03-14,0.00489963118429271
"Reunion",2020-03-14,2.32617916929816e-06
"Romania",2020-03-14,0.0210723918588381
"Russia",2020-03-14,0.00472051538825675
"Rwanda",2020-03-14,0.000219358695664816
"Samoa",2020-03-14,4.65235833859631e-07
"Sao Tome-Principe",2020-03-14,6.74591959096465e-06
"Saudi Arabia",2020-03-14,0.00252971984661175
"Senegal",2020-03-14,0.000145851433914994
"Serbia",2020-03-14,0.00112121835960171
"Seychelles",2020-03-14,0.000570844368145768
"Sierra Leone",2020-03-14,0.000125148439308241
"Singapore",2020-03-14,0.00520529112713849
"Slovakia",2020-03-14,0.00267557128052674
"Slovenia",2020-03-14,0.000761358442111287
"Solomon Islands",2020-03-14,6.97853750789447e-07
"Somalia",2020-03-14,0.000385447888352705
"South Africa",2020-03-14,0.0106450611145422
"South Sudan",2020-03-14,5.21064133922787e-05
"Spain",2020-03-14,0.146631169172543
"Sri Lanka",2020-03-14,0.00288655573118208
"St Barthelemy",2020-03-14,1.86094333543853e-06
"St Helena",2020-03-14,0
"St Kitts-Nevis",2020-03-14,0.000112121835960171
"St Lucia",2020-03-14,0.00130894101856407
"St Maarten (Dutch Part)",2020-03-14,8.28119784270144e-05
"St Vincent-Grenad",2020-03-14,0.000120496080969645
"Sudan",2020-03-14,0.000149108084752012
"Suriname",2020-03-14,3.07055650347357e-05
"Svalbard",2020-03-14,8.839480843333e-06
"Swaziland",2020-03-14,2.32617916929816e-06
"Sweden",2020-03-14,0.0129082008283524
"Switzerland",2020-03-14,0.0413310862442558
"Taiwan",2020-03-14,0.000288678834909901
"Tajikistan",2020-03-14,1.86094333543853e-05
"Tanzania",2020-03-14,0.000591082126918662
"Thailand",2020-03-14,0.0124697160549397
"Togo",2020-03-14,2.97750933670164e-05
"Tonga",2020-03-14,2.55879708622797e-06
"Trinidad-Tobago",2020-03-14,0.000900696574352246
"Tunisia",2020-03-14,0.000641327596975502
"Turkey",2020-03-14,0.0119663308827036
"Turkmenistan",2020-03-14,4.25690787981563e-05
"Turks-Caicos",2020-03-14,5.25716492261383e-05
"Uganda",2020-03-14,0.000486404064300245
"Ukraine",2020-03-14,0.0021954478999836
"United Arab Emirates",2020-03-14,0.0198683615208094
"United States",2020-03-14,0.0610745319436739
"Uruguay",2020-03-14,0.000147014523499644
"Uzbekistan",2020-03-14,0.000182372446872976
"Vanuatu",2020-03-14,3.25665083701742e-06
"Venezuela",2020-03-14,4.83845267214017e-05
"Viet Nam",2020-03-14,0.00210682047363334
"Virgin Islands (GB)",2020-03-14,4.11733712965774e-05
"Virgin Islands (US)",2020-03-14,1.62832541850871e-05
"Zambia",2020-03-14,0.000216799898578588
"Zimbabwe",2020-03-14,0.00078299190838576
"French Guiana",2020-03-14,0
"Syria",2020-03-14,0
"Timor-leste",2020-03-14,0
"Afghanistan",2020-03-15,0.000414525127968932
"Albania",2020-03-15,0.00123799255390048
"Algeria",2020-03-15,0.000776013370877865
"Angola",2020-03-15,0.000216102044827799
"Antigua-Barbuda",2020-03-15,0.00183047038832072
"Argentina",2020-03-15,0.00132266547566293
"Armenia",2020-03-15,4.44300221335948e-05
"Aruba",2020-03-15,2.37270275268412e-05
"Australia",2020-03-15,0.0150287457590846
"Austria",2020-03-15,0.0141343298684895
"Azerbaijan",2020-03-15,0.00042848220298472
"Bahamas",2020-03-15,0.000352183526231741
"Bahrain",2020-03-15,0.00068203573243822
"Bangladesh",2020-03-15,0.00292377459789085
"Barbados",2020-03-15,0.00697574609289131
"Belarus",2020-03-15,0.000300077112839462
"Belgium",2020-03-15,0.00491149469805613
"Belize",2020-03-15,5.97828046509626e-05
"Benin",2020-03-15,1.86094333543853e-05
"Bermuda",2020-03-15,0.000248203317364113
"Bolivia",2020-03-15,3.00077112839462e-05
"Bonaire, Saint Eustatius and Saba",2020-03-15,6.28068375710502e-06
"Bosnia-Herzegovina",2020-03-15,6.00154225678924e-05
"Botswana",2020-03-15,9.97930863628909e-05
"Brazil",2020-03-15,0.00419945125433396
"Brunei Darussalam",2020-03-15,0.000156551858093766
"Bulgaria",2020-03-15,0.0140424457913022
"Burkina Faso",2020-03-15,2.37270275268412e-05
"Burundi",2020-03-15,8.37424500947336e-06
"Cambodia",2020-03-15,0.000560376561883926
"Cameroon",2020-03-15,8.56033934301722e-05
"Canada",2020-03-15,0.00923376821252903
"Cape Verde",2020-03-15,0.00257833699125008
"Cayman Islands",2020-03-15,0.000165856574770959
"Central African Rep",2020-03-15,4.65235833859631e-06
"Chad",2020-03-15,2.20987021083325e-05
"Chile",2020-03-15,0.00106608791328935
"China",2020-03-15,0.00238549673811526
"Colombia",2020-03-15,0.00102840381074672
"Comoros",2020-03-15,3.25665083701742e-06
"Congo (Brazzaville)",2020-03-15,2.83793858654375e-05
"Congo (Kinshasa)",2020-03-15,8.88600442671896e-05
"Cook Islands",2020-03-15,6.97853750789447e-06
"Costa Rica",2020-03-15,0.00133406375359249
"Cote D'Ivoire",2020-03-15,0.000185163861876133
"Croatia",2020-03-15,0.000953268223578385
"Cuba",2020-03-15,0.000806718935912601
"Curacao",2020-03-15,3.74514846257003e-05
"Cyprus",2020-03-15,0.008292596120631
"Czech Republic",2020-03-15,0.0094035792918878
"Denmark",2020-03-15,0.0126683717559978
"Djibouti",2020-03-15,4.93149983891209e-05
"Dominica",2020-03-15,7.39724975836814e-05
"Dominican Rep",2020-03-15,0.00192584373426194
"Ecuador",2020-03-15,0.000281467679485077
"Egypt",2020-03-15,0.00623392755580213
"El Salvador",2020-03-15,4.1638607130437e-05
"Equatorial Guinea",2020-03-15,4.02428996288581e-05
"Eritrea",2020-03-15,5.18737954753489e-05
"Estonia",2020-03-15,0.00120845007845039
"Ethiopia",2020-03-15,0.000472446989284456
"Falkland Islands",2020-03-15,0.000234711478182184
"Faroe Islands",2020-03-15,4.32669325489457e-05
"Fiji",2020-03-15,7.60660588360497e-05
"Finland",2020-03-15,0.00408290967795213
"France",2020-03-15,0.0489495556416242
"French Polynesia",2020-03-15,1.95399050221045e-05
"Gabon",2020-03-15,4.02428996288581e-05
"Gambia",2020-03-15,0.000194701196470256
"Georgia",2020-03-15,0.000282398151152796
"Germany",2020-03-15,0.0489809590604097
"Ghana",2020-03-15,0.00161367048974213
"Gibraltar",2020-03-15,0.00207518443693089
"Greece",2020-03-15,0.00808905544331741
"Greenland",2020-03-15,2.32617916929816e-07
"Grenada",2020-03-15,0.0004915216584727
"Guadeloupe",2020-03-15,1.1398277929561e-05
"Guam",2020-03-15,7.21115542482429e-06
"Guatemala",2020-03-15,4.32669325489457e-05
"Guernsey",2020-03-15,0.00329410232164312
"Guinea",2020-03-15,2.32617916929816e-05
"Guinea-Bissau",2020-03-15,3.95450458780687e-06
"Guyana",2020-03-15,0.000142362165161047
"Haiti",2020-03-15,3.0240329200876e-06
"Honduras",2020-03-15,2.16334662744729e-05
"Hong Kong (SAR)",2020-03-15,0.00219800669706983
"Hungary",2020-03-15,0.015405354166594
"Iceland",2020-03-15,0.00727907985656779
"India",2020-03-15,0.0228935575304817
"Indonesia",2020-03-15,0.00231664183470403
"Iran",2020-03-15,0.000422434137144545
"Iraq",2020-03-15,0.000723906957485586
"Ireland",2020-03-15,0.0694678516223355
"Isle of Man",2020-03-15,0.00295959775709804
"Israel",2020-03-15,0.00395590029530845
"Italy",2020-03-15,0.0358282768013641
"Jamaica",2020-03-15,0.00348764042852873
"Japan",2020-03-15,0.00324548517700479
"Jersey",2020-03-15,0.00521692202298498
"Jordan",2020-03-15,0.000731118112910411
"Kazakhstan",2020-03-15,0.000256344944456657
"Kenya",2020-03-15,0.00246063232528359
"Korea (South)",2020-03-15,0.00131312814106881
"Kuwait",2020-03-15,0.00137965686531074
"Kyrgyzstan",2020-03-15,4.14059892135072e-05
"Laos",2020-03-15,8.14162709254355e-05
"Latvia",2020-03-15,0.00353997945983794
"Lebanon",2020-03-15,0.000418014396722879
"Lesotho",2020-03-15,5.58283000631558e-06
"Liberia",2020-03-15,3.48926875394724e-05
"Lithuania",2020-03-15,0.00637861590013248
"Luxembourg",2020-03-15,0.00266114896967709
"Macao (SAR)",2020-03-15,4.65235833859631e-07
"Macedonia",2020-03-15,0.000418247014639809
"Madagascar",2020-03-15,2.6518442529999e-05
"Malawi",2020-03-15,0.000170276315192625
"Malaysia",2020-03-15,0.00299286211921901
"Maldives",2020-03-15,0.00277140986230182
"Mali",2020-03-15,3.74514846257003e-05
"Malta",2020-03-15,0.00682710324397316
"Martinique",2020-03-15,8.839480843333e-06
"Mauritania",2020-03-15,2.27965558591219e-05
"Mauritius",2020-03-15,0.00214310886867439
"Mayotte",2020-03-15,0
"Mexico",2020-03-15,0.00624555845164862
"Moldova",2020-03-15,0.000916049356869614
"Mongolia",2020-03-15,1.58180183512275e-05
"Montenegro",2020-03-15,0.000163065159767801
"Morocco",2020-03-15,0.00928750295133982
"Mozambique",2020-03-15,0.000147944995167363
"Myanmar",2020-03-15,0.00020214496981201
"Namibia",2020-03-15,0.000150736410170521
"Nepal",2020-03-15,0.000943498271067332
"Netherlands",2020-03-15,0.039603665593135
"New Caledonia",2020-03-15,3.88471921272792e-05
"New Zealand",2020-03-15,0.00483124151671534
"Nicaragua",2020-03-15,2.41922633607008e-05
"Niger",2020-03-15,1.37244570988591e-05
"Nigeria",2020-03-15,0.00340413059635092
"North Mariana Isl",2020-03-15,2.32617916929816e-07
"Norway",2020-03-15,0.0134108881468377
"Oman",2020-03-15,0.00101723815073408
"Pakistan",2020-03-15,0.00983229411278945
"Palau",2020-03-15,6.97853750789447e-07
"Panama",2020-03-15,0.000178883178119028
"Papua New Guinea",2020-03-15,5.58283000631558e-06
"Paraguay",2020-03-15,4.32669325489457e-05
"Peru",2020-03-15,0.000433832415074106
"Philippines",2020-03-15,0.00204843337648396
"Poland",2020-03-15,0.0396515848840225
"Portugal",2020-03-15,0.0316439457116305
"Puerto Rico",2020-03-15,0.000136779335154732
"Qatar",2020-03-15,0.00489963118429271
"Reunion",2020-03-15,2.32617916929816e-06
"Romania",2020-03-15,0.0210723918588381
"Russia",2020-03-15,0.00472051538825675
"Rwanda",2020-03-15,0.000219358695664816
"Samoa",2020-03-15,4.65235833859631e-07
"Sao Tome-Principe",2020-03-15,6.74591959096465e-06
"Saudi Arabia",2020-03-15,0.00252971984661175
"Senegal",2020-03-15,0.000145851433914994
"Serbia",2020-03-15,0.00112121835960171
"Seychelles",2020-03-15,0.000570844368145768
"Sierra Leone",2020-03-15,0.000125148439308241
"Singapore",2020-03-15,0.00520529112713849
"Slovakia",2020-03-15,0.00267557128052674
"Slovenia",2020-03-15,0.000761358442111287
"Solomon Islands",2020-03-15,6.97853750789447e-07
"Somalia",2020-03-15,0.000385447888352705
"South Africa",2020-03-15,0.0106450611145422
"South Sudan",2020-03-15,5.21064133922787e-05
"Spain",2020-03-15,0.146631169172543
"Sri Lanka",2020-03-15,0.00288655573118208
"St Barthelemy",2020-03-15,1.86094333543853e-06
"St Helena",2020-03-15,0
"St Kitts-Nevis",2020-03-15,0.000112121835960171
"St Lucia",2020-03-15,0.00130894101856407
"St Maarten (Dutch Part)",2020-03-15,8.28119784270144e-05
"St Vincent-Grenad",2020-03-15,0.000120496080969645
"Sudan",2020-03-15,0.000149108084752012
"Suriname",2020-03-15,3.07055650347357e-05
"Svalbard",2020-03-15,8.839480843333e-06
"Swaziland",2020-03-15,2.32617916929816e-06
"Sweden",2020-03-15,0.0129082008283524
"Switzerland",2020-03-15,0.0413310862442558
"Taiwan",2020-03-15,0.000288678834909901
"Tajikistan",2020-03-15,1.86094333543853e-05
"Tanzania",2020-03-15,0.000591082126918662
"Thailand",2020-03-15,0.0124697160549397
"Togo",2020-03-15,2.97750933670164e-05
"Tonga",2020-03-15,2.55879708622797e-06
"Trinidad-Tobago",2020-03-15,0.000900696574352246
"Tunisia",2020-03-15,0.000641327596975502
"Turkey",2020-03-15,0.0119663308827036
"Turkmenistan",2020-03-15,4.25690787981563e-05
"Turks-Caicos",2020-03-15,5.25716492261383e-05
"Uganda",2020-03-15,0.000486404064300245
"Ukraine",2020-03-15,0.0021954478999836
"United Arab Emirates",2020-03-15,0.0198683615208094
"United States",2020-03-15,0.0610745319436739
"Uruguay",2020-03-15,0.000147014523499644
"Uzbekistan",2020-03-15,0.000182372446872976
"Vanuatu",2020-03-15,3.25665083701742e-06
"Venezuela",2020-03-15,4.83845267214017e-05
"Viet Nam",2020-03-15,0.00210682047363334
"Virgin Islands (GB)",2020-03-15,4.11733712965774e-05
"Virgin Islands (US)",2020-03-15,1.62832541850871e-05
"Zambia",2020-03-15,0.000216799898578588
"Zimbabwe",2020-03-15,0.00078299190838576
"French Guiana",2020-03-15,0
"Syria",2020-03-15,0
"Timor-leste",2020-03-15,0
"Afghanistan",2020-03-16,0.000414525127968932
"Albania",2020-03-16,0.00123799255390048
"Algeria",2020-03-16,0.000776013370877865
"Angola",2020-03-16,0.000216102044827799
"Antigua-Barbuda",2020-03-16,0.00183047038832072
"Argentina",2020-03-16,0.00132266547566293
"Armenia",2020-03-16,4.44300221335948e-05
"Aruba",2020-03-16,2.37270275268412e-05
"Australia",2020-03-16,0.0150287457590846
"Austria",2020-03-16,0.0141343298684895
"Azerbaijan",2020-03-16,0.00042848220298472
"Bahamas",2020-03-16,0.000352183526231741
"Bahrain",2020-03-16,0.00068203573243822
"Bangladesh",2020-03-16,0.00292377459789085
"Barbados",2020-03-16,0.00697574609289131
"Belarus",2020-03-16,0.000300077112839462
"Belgium",2020-03-16,0.00491149469805613
"Belize",2020-03-16,5.97828046509626e-05
"Benin",2020-03-16,1.86094333543853e-05
"Bermuda",2020-03-16,0.000248203317364113
"Bolivia",2020-03-16,3.00077112839462e-05
"Bonaire, Saint Eustatius and Saba",2020-03-16,6.28068375710502e-06
"Bosnia-Herzegovina",2020-03-16,6.00154225678924e-05
"Botswana",2020-03-16,9.97930863628909e-05
"Brazil",2020-03-16,0.00419945125433396
"Brunei Darussalam",2020-03-16,0.000156551858093766
"Bulgaria",2020-03-16,0.0140424457913022
"Burkina Faso",2020-03-16,2.37270275268412e-05
"Burundi",2020-03-16,8.37424500947336e-06
"Cambodia",2020-03-16,0.000560376561883926
"Cameroon",2020-03-16,8.56033934301722e-05
"Canada",2020-03-16,0.00923376821252903
"Cape Verde",2020-03-16,0.00257833699125008
"Cayman Islands",2020-03-16,0.000165856574770959
"Central African Rep",2020-03-16,4.65235833859631e-06
"Chad",2020-03-16,2.20987021083325e-05
"Chile",2020-03-16,0.00106608791328935
"China",2020-03-16,0.00238549673811526
"Colombia",2020-03-16,0.00102840381074672
"Comoros",2020-03-16,3.25665083701742e-06
"Congo (Brazzaville)",2020-03-16,2.83793858654375e-05
"Congo (Kinshasa)",2020-03-16,8.88600442671896e-05
"Cook Islands",2020-03-16,6.97853750789447e-06
"Costa Rica",2020-03-16,0.00133406375359249
"Cote D'Ivoire",2020-03-16,0.000185163861876133
"Croatia",2020-03-16,0.000953268223578385
"Cuba",2020-03-16,0.000806718935912601
"Curacao",2020-03-16,3.74514846257003e-05
"Cyprus",2020-03-16,0.008292596120631
"Czech Republic",2020-03-16,0.0094035792918878
"Denmark",2020-03-16,0.0126683717559978
"Djibouti",2020-03-16,4.93149983891209e-05
"Dominica",2020-03-16,7.39724975836814e-05
"Dominican Rep",2020-03-16,0.00192584373426194
"Ecuador",2020-03-16,0.000281467679485077
"Egypt",2020-03-16,0.00623392755580213
"El Salvador",2020-03-16,4.1638607130437e-05
"Equatorial Guinea",2020-03-16,4.02428996288581e-05
"Eritrea",2020-03-16,5.18737954753489e-05
"Estonia",2020-03-16,0.00120845007845039
"Ethiopia",2020-03-16,0.000472446989284456
"Falkland Islands",2020-03-16,0.000234711478182184
"Faroe Islands",2020-03-16,4.32669325489457e-05
"Fiji",2020-03-16,7.60660588360497e-05
"Finland",2020-03-16,0.00408290967795213
"France",2020-03-16,0.0489495556416242
"French Polynesia",2020-03-16,1.95399050221045e-05
"Gabon",2020-03-16,4.02428996288581e-05
"Gambia",2020-03-16,0.000194701196470256
"Georgia",2020-03-16,0.000282398151152796
"Germany",2020-03-16,0.0489809590604097
"Ghana",2020-03-16,0.00161367048974213
"Gibraltar",2020-03-16,0.00207518443693089
"Greece",2020-03-16,0.00808905544331741
"Greenland",2020-03-16,2.32617916929816e-07
"Grenada",2020-03-16,0.0004915216584727
"Guadeloupe",2020-03-16,1.1398277929561e-05
"Guam",2020-03-16,7.21115542482429e-06
"Guatemala",2020-03-16,4.32669325489457e-05
"Guernsey",2020-03-16,0.00329410232164312
"Guinea",2020-03-16,2.32617916929816e-05
"Guinea-Bissau",2020-03-16,3.95450458780687e-06
"Guyana",2020-03-16,0.000142362165161047
"Haiti",2020-03-16,3.0240329200876e-06
"Honduras",2020-03-16,2.16334662744729e-05
"Hong Kong (SAR)",2020-03-16,0.00219800669706983
"Hungary",2020-03-16,0.015405354166594
"Iceland",2020-03-16,0.00727907985656779
"India",2020-03-16,0.0228935575304817
"Indonesia",2020-03-16,0.00231664183470403
"Iran",2020-03-16,0.000422434137144545
"Iraq",2020-03-16,0.000723906957485586
"Ireland",2020-03-16,0.0694678516223355
"Isle of Man",2020-03-16,0.00295959775709804
"Israel",2020-03-16,0.00395590029530845
"Italy",2020-03-16,0.0358282768013641
"Jamaica",2020-03-16,0.00348764042852873
"Japan",2020-03-16,0.00324548517700479
"Jersey",2020-03-16,0.00521692202298498
"Jordan",2020-03-16,0.000731118112910411
"Kazakhstan",2020-03-16,0.000256344944456657
"Kenya",2020-03-16,0.00246063232528359
"Korea (South)",2020-03-16,0.00131312814106881
"Kuwait",2020-03-16,0.00137965686531074
"Kyrgyzstan",2020-03-16,4.14059892135072e-05
"Laos",2020-03-16,8.14162709254355e-05
"Latvia",2020-03-16,0.00353997945983794
"Lebanon",2020-03-16,0.000418014396722879
"Lesotho",2020-03-16,5.58283000631558e-06
"Liberia",2020-03-16,3.48926875394724e-05
"Lithuania",2020-03-16,0.00637861590013248
"Luxembourg",2020-03-16,0.00266114896967709
"Macao (SAR)",2020-03-16,4.65235833859631e-07
"Macedonia",2020-03-16,0.000418247014639809
"Madagascar",2020-03-16,2.6518442529999e-05
"Malawi",2020-03-16,0.000170276315192625
"Malaysia",2020-03-16,0.00299286211921901
"Maldives",2020-03-16,0.00277140986230182
"Mali",2020-03-16,3.74514846257003e-05
"Malta",2020-03-16,0.00682710324397316
"Martinique",2020-03-16,8.839480843333e-06
"Mauritania",2020-03-16,2.27965558591219e-05
"Mauritius",2020-03-16,0.00214310886867439
"Mayotte",2020-03-16,0
"Mexico",2020-03-16,0.00624555845164862
"Moldova",2020-03-16,0.000916049356869614
"Mongolia",2020-03-16,1.58180183512275e-05
"Montenegro",2020-03-16,0.000163065159767801
"Morocco",2020-03-16,0.00928750295133982
"Mozambique",2020-03-16,0.000147944995167363
"Myanmar",2020-03-16,0.00020214496981201
"Namibia",2020-03-16,0.000150736410170521
"Nepal",2020-03-16,0.000943498271067332
"Netherlands",2020-03-16,0.039603665593135
"New Caledonia",2020-03-16,3.88471921272792e-05
"New Zealand",2020-03-16,0.00483124151671534
"Nicaragua",2020-03-16,2.41922633607008e-05
"Niger",2020-03-16,1.37244570988591e-05
"Nigeria",2020-03-16,0.00340413059635092
"North Mariana Isl",2020-03-16,2.32617916929816e-07
"Norway",2020-03-16,0.0134108881468377
"Oman",2020-03-16,0.00101723815073408
"Pakistan",2020-03-16,0.00983229411278945
"Palau",2020-03-16,6.97853750789447e-07
"Panama",2020-03-16,0.000178883178119028
"Papua New Guinea",2020-03-16,5.58283000631558e-06
"Paraguay",2020-03-16,4.32669325489457e-05
"Peru",2020-03-16,0.000433832415074106
"Philippines",2020-03-16,0.00204843337648396
"Poland",2020-03-16,0.0396515848840225
"Portugal",2020-03-16,0.0316439457116305
"Puerto Rico",2020-03-16,0.000136779335154732
"Qatar",2020-03-16,0.00489963118429271
"Reunion",2020-03-16,2.32617916929816e-06
"Romania",2020-03-16,0.0210723918588381
"Russia",2020-03-16,0.00472051538825675
"Rwanda",2020-03-16,0.000219358695664816
"Samoa",2020-03-16,4.65235833859631e-07
"Sao Tome-Principe",2020-03-16,6.74591959096465e-06
"Saudi Arabia",2020-03-16,0.00252971984661175
"Senegal",2020-03-16,0.000145851433914994
"Serbia",2020-03-16,0.00112121835960171
"Seychelles",2020-03-16,0.000570844368145768
"Sierra Leone",2020-03-16,0.000125148439308241
"Singapore",2020-03-16,0.00520529112713849
"Slovakia",2020-03-16,0.00267557128052674
"Slovenia",2020-03-16,0.000761358442111287
"Solomon Islands",2020-03-16,6.97853750789447e-07
"Somalia",2020-03-16,0.000385447888352705
"South Africa",2020-03-16,0.0106450611145422
"South Sudan",2020-03-16,5.21064133922787e-05
"Spain",2020-03-16,0.146631169172543
"Sri Lanka",2020-03-16,0.00288655573118208
"St Barthelemy",2020-03-16,1.86094333543853e-06
"St Helena",2020-03-16,0
"St Kitts-Nevis",2020-03-16,0.000112121835960171
"St Lucia",2020-03-16,0.00130894101856407
"St Maarten (Dutch Part)",2020-03-16,8.28119784270144e-05
"St Vincent-Grenad",2020-03-16,0.000120496080969645
"Sudan",2020-03-16,0.000149108084752012
"Suriname",2020-03-16,3.07055650347357e-05
"Svalbard",2020-03-16,8.839480843333e-06
"Swaziland",2020-03-16,2.32617916929816e-06
"Sweden",2020-03-16,0.0129082008283524
"Switzerland",2020-03-16,0.0413310862442558
"Taiwan",2020-03-16,0.000288678834909901
"Tajikistan",2020-03-16,1.86094333543853e-05
"Tanzania",2020-03-16,0.000591082126918662
"Thailand",2020-03-16,0.0124697160549397
"Togo",2020-03-16,2.97750933670164e-05
"Tonga",2020-03-16,2.55879708622797e-06
"Trinidad-Tobago",2020-03-16,0.000900696574352246
"Tunisia",2020-03-16,0.000641327596975502
"Turkey",2020-03-16,0.0119663308827036
"Turkmenistan",2020-03-16,4.25690787981563e-05
"Turks-Caicos",2020-03-16,5.25716492261383e-05
"Uganda",2020-03-16,0.000486404064300245
"Ukraine",2020-03-16,0.0021954478999836
"United Arab Emirates",2020-03-16,0.0198683615208094
"United States",2020-03-16,0.0610745319436739
"Uruguay",2020-03-16,0.000147014523499644
"Uzbekistan",2020-03-16,0.000182372446872976
"Vanuatu",2020-03-16,3.25665083701742e-06
"Venezuela",2020-03-16,4.83845267214017e-05
"Viet Nam",2020-03-16,0.00210682047363334
"Virgin Islands (GB)",2020-03-16,4.11733712965774e-05
"Virgin Islands (US)",2020-03-16,1.62832541850871e-05
"Zambia",2020-03-16,0.000216799898578588
"Zimbabwe",2020-03-16,0.00078299190838576
"French Guiana",2020-03-16,0
"Syria",2020-03-16,0
"Timor-leste",2020-03-16,0
"Afghanistan",2020-03-17,0.000414525127968932
"Albania",2020-03-17,0.00123799255390048
"Algeria",2020-03-17,0.000776013370877865
"Angola",2020-03-17,0.000216102044827799
"Antigua-Barbuda",2020-03-17,0.00183047038832072
"Argentina",2020-03-17,0.00132266547566293
"Armenia",2020-03-17,4.44300221335948e-05
"Aruba",2020-03-17,2.37270275268412e-05
"Australia",2020-03-17,0.0150287457590846
"Austria",2020-03-17,0.0141343298684895
"Azerbaijan",2020-03-17,0.00042848220298472
"Bahamas",2020-03-17,0.000352183526231741
"Bahrain",2020-03-17,0.00068203573243822
"Bangladesh",2020-03-17,0.00292377459789085
"Barbados",2020-03-17,0.00697574609289131
"Belarus",2020-03-17,0.000300077112839462
"Belgium",2020-03-17,0.00491149469805613
"Belize",2020-03-17,5.97828046509626e-05
"Benin",2020-03-17,1.86094333543853e-05
"Bermuda",2020-03-17,0.000248203317364113
"Bolivia",2020-03-17,3.00077112839462e-05
"Bonaire, Saint Eustatius and Saba",2020-03-17,6.28068375710502e-06
"Bosnia-Herzegovina",2020-03-17,6.00154225678924e-05
"Botswana",2020-03-17,9.97930863628909e-05
"Brazil",2020-03-17,0.00419945125433396
"Brunei Darussalam",2020-03-17,0.000156551858093766
"Bulgaria",2020-03-17,0.0140424457913022
"Burkina Faso",2020-03-17,2.37270275268412e-05
"Burundi",2020-03-17,8.37424500947336e-06
"Cambodia",2020-03-17,0.000560376561883926
"Cameroon",2020-03-17,8.56033934301722e-05
"Canada",2020-03-17,0.00923376821252903
"Cape Verde",2020-03-17,0.00257833699125008
"Cayman Islands",2020-03-17,0.000165856574770959
"Central African Rep",2020-03-17,4.65235833859631e-06
"Chad",2020-03-17,2.20987021083325e-05
"Chile",2020-03-17,0.00106608791328935
"China",2020-03-17,0.00238549673811526
"Colombia",2020-03-17,0.00102840381074672
"Comoros",2020-03-17,3.25665083701742e-06
"Congo (Brazzaville)",2020-03-17,2.83793858654375e-05
"Congo (Kinshasa)",2020-03-17,8.88600442671896e-05
"Cook Islands",2020-03-17,6.97853750789447e-06
"Costa Rica",2020-03-17,0.00133406375359249
"Cote D'Ivoire",2020-03-17,0.000185163861876133
"Croatia",2020-03-17,0.000953268223578385
