"tmrca","model","id"
64,"simulation",17
184,"simulation",17
113,"simulation",17
89,"simulation",17
62,"simulation",17
61,"simulation",17
75,"simulation",17
93,"simulation",17
89,"simulation",17
91,"simulation",17
75,"simulation",17
71,"simulation",17
94,"simulation",17
82,"simulation",17
73,"simulation",17
89,"simulation",17
68,"simulation",17
61,"simulation",17
65,"simulation",17
80,"simulation",17
80,"simulation",17
124,"simulation",17
88,"simulation",17
66,"simulation",17
70,"simulation",17
68,"simulation",17
79,"simulation",17
67,"simulation",17
70,"simulation",17
76,"simulation",17
126,"simulation",17
74,"simulation",17
94,"simulation",17
74,"simulation",17
69,"simulation",17
83,"simulation",17
92,"simulation",17
84,"simulation",17
77,"simulation",17
91,"simulation",17
102,"simulation",17
79,"simulation",17
86,"simulation",17
92,"simulation",17
127,"simulation",17
61,"simulation",17
75,"simulation",17
114,"simulation",17
79,"simulation",17
77,"simulation",17
81,"simulation",17
64,"simulation",17
96,"simulation",17
72,"simulation",17
73,"simulation",17
153,"simulation",17
118,"simulation",17
75,"simulation",17
99,"simulation",17
79,"simulation",17
71,"simulation",17
71,"simulation",17
106,"simulation",17
64,"simulation",17
64,"simulation",17
56,"simulation",17
74,"simulation",17
91,"simulation",17
74,"simulation",17
68,"simulation",17
82,"simulation",17
60,"simulation",17
74,"simulation",17
106,"simulation",17
66,"simulation",17
77,"simulation",17
82,"simulation",17
55,"simulation",17
78,"simulation",17
48,"simulation",17
114,"simulation",17
95,"simulation",17
73,"simulation",17
89,"simulation",17
95,"simulation",17
80,"simulation",17
80,"simulation",17
79,"simulation",17
89,"simulation",17
83,"simulation",17
169,"simulation",17
72,"simulation",17
75,"simulation",17
67,"simulation",17
114,"simulation",17
96,"simulation",17
79,"simulation",17
109,"simulation",17
80,"simulation",17
107,"simulation",17
94,"simulation",17
97,"simulation",17
63,"simulation",17
86,"simulation",17
65,"simulation",17
102,"simulation",17
98,"simulation",17
73,"simulation",17
55,"simulation",17
98,"simulation",17
65,"simulation",17
83,"simulation",17
107,"simulation",17
79,"simulation",17
57,"simulation",17
101,"simulation",17
69,"simulation",17
82,"simulation",17
79,"simulation",17
120,"simulation",17
79,"simulation",17
62,"simulation",17
72,"simulation",17
95,"simulation",17
85,"simulation",17
76,"simulation",17
59,"simulation",17
99,"simulation",17
80,"simulation",17
109,"simulation",18
78,"simulation",18
77,"simulation",18
77,"simulation",18
81,"simulation",18
76,"simulation",18
75,"simulation",18
91,"simulation",18
87,"simulation",18
75,"simulation",18
92,"simulation",18
96,"simulation",18
56,"simulation",18
96,"simulation",18
59,"simulation",18
79,"simulation",18
93,"simulation",18
86,"simulation",18
70,"simulation",18
67,"simulation",18
80,"simulation",18
72,"simulation",18
105,"simulation",18
88,"simulation",18
108,"simulation",18
77,"simulation",18
102,"simulation",18
74,"simulation",18
79,"simulation",18
92,"simulation",18
80,"simulation",18
109,"simulation",18
125,"simulation",18
79,"simulation",18
74,"simulation",18
83,"simulation",18
69,"simulation",18
71,"simulation",18
65,"simulation",18
78,"simulation",18
103,"simulation",18
77,"simulation",18
82,"simulation",18
85,"simulation",18
65,"simulation",18
74,"simulation",18
72,"simulation",18
147,"simulation",18
95,"simulation",18
68,"simulation",18
115,"simulation",18
81,"simulation",18
71,"simulation",18
73,"simulation",18
112,"simulation",18
72,"simulation",18
77,"simulation",18
61,"simulation",18
72,"simulation",18
110,"simulation",18
65,"simulation",18
60,"simulation",18
76,"simulation",18
85,"simulation",18
91,"simulation",18
188,"simulation",18
62,"simulation",18
73,"simulation",18
98,"simulation",18
58,"simulation",18
78,"simulation",18
77,"simulation",18
77,"simulation",18
64,"simulation",18
72,"simulation",18
105,"simulation",18
91,"simulation",18
111,"simulation",18
70,"simulation",18
131,"simulation",18
84,"simulation",18
75,"simulation",18
69,"simulation",18
88,"simulation",18
89,"simulation",18
70,"simulation",18
102,"simulation",18
94,"simulation",18
106,"simulation",18
82,"simulation",18
99,"simulation",18
71,"simulation",18
83,"simulation",18
97,"simulation",18
77,"simulation",18
120,"simulation",18
110,"simulation",18
103,"simulation",18
85,"simulation",18
90,"simulation",18
59,"simulation",18
75,"simulation",18
74,"simulation",18
74,"simulation",18
113,"simulation",18
79,"simulation",18
58,"simulation",18
79,"simulation",18
67,"simulation",18
73,"simulation",18
87,"simulation",18
82,"simulation",18
96,"simulation",18
73,"simulation",18
91,"simulation",18
82,"simulation",18
72,"simulation",18
93,"simulation",18
74,"simulation",18
67,"simulation",18
77,"simulation",18
115,"simulation",18
80,"simulation",18
69,"simulation",18
139,"simulation",18
129,"simulation",18
115,"simulation",18
82,"simulation",18
80,"simulation",18
104,"simulation",18
56,"simulation",18
71,"simulation",18
97,"simulation",18
69,"simulation",18
79,"simulation",18
83,"simulation",18
63,"simulation",18
68,"simulation",18
70,"simulation",18
73,"simulation",18
81,"simulation",18
147,"simulation",18
70,"simulation",18
95,"simulation",18
70,"simulation",18
63,"simulation",18
58,"simulation",18
73,"simulation",18
64,"simulation",18
78,"simulation",18
120,"simulation",18
120,"simulation",18
79,"simulation",18
145,"simulation",18
99,"simulation",18
88,"simulation",18
71,"simulation",18
78,"simulation",18
86,"simulation",18
94,"simulation",18
61,"simulation",18
60,"simulation",18
91,"simulation",18
64,"simulation",18
78,"simulation",18
80,"simulation",18
76,"simulation",18
117,"simulation",18
58,"simulation",18
76,"simulation",18
84,"simulation",18
80,"simulation",18
80,"simulation",18
66,"simulation",18
70,"simulation",18
56,"simulation",18
80,"simulation",18
71,"simulation",18
67,"simulation",18
92,"simulation",18
105,"simulation",18
86,"simulation",18
74,"simulation",18
85,"simulation",18
81,"simulation",18
90,"simulation",18
87,"simulation",18
72,"simulation",18
78,"simulation",18
91,"simulation",18
82,"simulation",18
92,"simulation",18
90,"simulation",18
78,"simulation",18
62,"simulation",18
78,"simulation",18
74,"simulation",18
105,"simulation",18
81,"simulation",18
66,"simulation",18
56,"simulation",18
80,"simulation",18
75,"simulation",18
69,"simulation",18
74,"simulation",18
86,"simulation",18
121,"simulation",18
113,"simulation",18
68,"simulation",18
88,"simulation",18
89,"simulation",18
65,"simulation",18
81,"simulation",18
110,"simulation",18
70,"simulation",18
84,"simulation",18
82,"simulation",18
100,"simulation",18
90,"simulation",18
91,"simulation",18
68,"simulation",18
80,"simulation",18
107,"simulation",18
80,"simulation",18
76,"simulation",18
74,"simulation",18
84,"simulation",18
55,"simulation",18
68,"simulation",18
100,"simulation",18
79,"simulation",18
88,"simulation",18
73,"simulation",18
62,"simulation",18
122,"simulation",18
74,"simulation",18
74,"simulation",18
92,"simulation",18
72,"simulation",18
122,"simulation",18
81,"simulation",18
60,"simulation",18
63,"simulation",18
72,"simulation",18
63,"simulation",18
101,"simulation",18
67,"simulation",18
81,"simulation",18
115,"simulation",18
79,"simulation",18
62,"simulation",18
82,"simulation",18
72,"simulation",18
103,"simulation",18
91,"simulation",18
101,"simulation",18
113,"simulation",18
70,"simulation",18
107,"simulation",18
66,"simulation",18
85,"simulation",18
74,"simulation",18
84,"simulation",18
76,"simulation",18
111,"simulation",18
113,"simulation",18
89,"simulation",18
79,"simulation",18
74,"simulation",18
60,"simulation",18
101,"simulation",18
86,"simulation",18
71,"simulation",18
106,"simulation",18
76,"simulation",18
83,"simulation",18
90,"simulation",18
57,"simulation",18
84,"simulation",18
89,"simulation",18
96,"simulation",18
74,"simulation",18
64,"simulation",18
88,"simulation",18
63,"simulation",18
98,"simulation",18
84,"simulation",18
93,"simulation",18
65,"simulation",18
51,"simulation",18
80,"simulation",18
90,"simulation",18
61,"simulation",18
110,"simulation",18
72,"simulation",18
67,"simulation",18
82,"simulation",18
76,"simulation",18
77,"simulation",18
77,"simulation",18
81,"simulation",18
67,"simulation",18
113,"simulation",18
86,"simulation",18
114,"simulation",18
70,"simulation",18
109,"simulation",18
49,"simulation",18
79,"simulation",18
71,"simulation",18
69,"simulation",18
116,"simulation",18
67,"simulation",18
82,"simulation",18
73,"simulation",18
85,"simulation",18
76,"simulation",18
81,"simulation",18
67,"simulation",18
64,"simulation",18
84,"simulation",18
56,"simulation",18
73,"simulation",18
77,"simulation",18
110,"simulation",18
73,"simulation",18
78,"simulation",18
83,"simulation",18
92,"simulation",18
83,"simulation",18
69,"simulation",18
104,"simulation",18
94,"simulation",18
72,"simulation",18
77,"simulation",18
95,"simulation",18
101,"simulation",18
97,"simulation",18
85,"simulation",18
97,"simulation",18
71,"simulation",18
82,"simulation",18
93,"simulation",18
68,"simulation",18
75,"simulation",18
62,"simulation",18
74,"simulation",18
96,"simulation",18
92,"simulation",18
93,"simulation",18
71,"simulation",18
94,"simulation",18
89,"simulation",18
81,"simulation",18
73,"simulation",18
115,"simulation",18
54,"simulation",18
90,"simulation",18
72,"simulation",18
54,"simulation",18
75,"simulation",18
73,"simulation",18
67,"simulation",18
90,"simulation",18
81,"simulation",18
71,"simulation",18
127,"simulation",18
126,"simulation",18
72,"simulation",18
62,"simulation",18
78,"simulation",18
74,"simulation",18
90,"simulation",18
91,"simulation",18
56,"simulation",18
87,"simulation",18
94,"simulation",18
76,"simulation",18
74,"simulation",18
75,"simulation",18
75,"simulation",18
54,"simulation",18
68,"simulation",18
80,"simulation",18
65,"simulation",18
104,"simulation",18
90,"simulation",18
85,"simulation",18
74,"simulation",18
82,"simulation",18
94,"simulation",18
101,"simulation",18
76,"simulation",18
64,"simulation",18
99,"simulation",18
84,"simulation",18
106,"simulation",18
82,"simulation",18
65,"simulation",18
65,"simulation",18
115,"simulation",18
87,"simulation",18
72,"simulation",18
95,"simulation",18
102,"simulation",18
93,"simulation",18
74,"simulation",18
77,"simulation",18
70,"simulation",18
84,"simulation",18
80,"simulation",18
77,"simulation",18
95,"simulation",18
71,"simulation",18
116,"simulation",18
110,"simulation",18
64,"simulation",18
100,"simulation",18
85,"simulation",18
74,"simulation",18
72,"simulation",18
50,"simulation",18
72,"simulation",18
81,"simulation",18
75,"simulation",18
83,"simulation",18
77,"simulation",18
79,"simulation",18
99,"simulation",18
80,"simulation",18
87,"simulation",18
63,"simulation",18
90,"simulation",18
78,"simulation",18
82,"simulation",18
112,"simulation",18
71,"simulation",18
79,"simulation",18
77,"simulation",18
73,"simulation",18
73,"simulation",18
71,"simulation",18
80,"simulation",18
87,"simulation",18
61,"simulation",18
76,"simulation",18
68,"simulation",18
58,"simulation",18
71,"simulation",18
90,"simulation",18
108,"simulation",18
94,"simulation",18
85,"simulation",18
72,"simulation",18
77,"simulation",18
73,"simulation",18
102,"simulation",18
94,"simulation",18
66,"simulation",18
81,"simulation",18
86,"simulation",18
64,"simulation",18
81,"simulation",18
81,"simulation",18
78,"simulation",18
91,"simulation",18
77,"simulation",18
71,"simulation",18
85,"simulation",18
65,"simulation",18
81,"simulation",18
82,"simulation",18
58,"simulation",18
67,"simulation",18
90,"simulation",18
71,"simulation",18
70,"simulation",18
71,"simulation",18
65,"simulation",18
73,"simulation",18
71,"simulation",18
60,"simulation",18
81,"simulation",18
76,"simulation",18
117,"simulation",18
74,"simulation",18
55,"simulation",18
93,"simulation",18
112,"simulation",18
78,"simulation",18
127,"simulation",18
74,"simulation",18
70,"simulation",18
65,"simulation",18
92,"simulation",18
66,"simulation",18
68,"simulation",18
86,"simulation",18
81,"simulation",18
60,"simulation",18
64,"simulation",18
70,"simulation",18
86,"simulation",18
107,"simulation",18
74,"simulation",18
101,"simulation",18
137,"simulation",18
71,"simulation",18
111,"simulation",18
91,"simulation",18
88,"simulation",18
80,"simulation",18
74,"simulation",18
71,"simulation",18
66,"simulation",18
64,"simulation",18
80,"simulation",18
78,"simulation",18
106,"simulation",18
86,"simulation",18
80,"simulation",18
73,"simulation",18
96,"simulation",18
76,"simulation",18
63,"simulation",18
91,"simulation",18
75,"simulation",18
68,"simulation",18
65,"simulation",18
89,"simulation",18
83,"simulation",18
80,"simulation",18
98,"simulation",18
68,"simulation",18
79,"simulation",18
81,"simulation",18
70,"simulation",18
96,"simulation",18
71,"simulation",18
90,"simulation",18
75,"simulation",18
84,"simulation",18
77,"simulation",18
68,"simulation",18
84,"simulation",18
89,"simulation",18
66,"simulation",18
64,"simulation",18
91,"simulation",18
73,"simulation",18
91,"simulation",18
72,"simulation",18
91,"simulation",18
85,"simulation",18
84,"simulation",18
81,"simulation",18
75,"simulation",18
72,"simulation",18
99,"simulation",18
89,"simulation",18
69,"simulation",18
76,"simulation",18
73,"simulation",18
90,"simulation",18
63,"simulation",18
89,"simulation",18
89,"simulation",18
73,"simulation",18
77,"simulation",18
70,"simulation",18
105,"simulation",18
68,"simulation",18
79,"simulation",18
60,"simulation",18
82,"simulation",18
70,"simulation",18
126,"simulation",18
80,"simulation",18
82,"simulation",18
73,"simulation",18
67,"simulation",18
70,"simulation",18
75,"simulation",18
85,"simulation",18
85,"simulation",18
93,"simulation",18
68,"simulation",18
100,"simulation",18
65,"simulation",18
92,"simulation",18
123,"simulation",18
89,"simulation",18
94,"simulation",18
69,"simulation",18
87,"simulation",18
85,"simulation",18
116,"simulation",18
72,"simulation",18
89,"simulation",18
121,"simulation",18
75,"simulation",18
60,"simulation",18
75,"simulation",18
82,"simulation",18
63,"simulation",18
81,"simulation",18
62,"simulation",18
67,"simulation",18
63,"simulation",18
85,"simulation",18
65,"simulation",18
93,"simulation",18
69,"simulation",18
84,"simulation",18
75,"simulation",18
99,"simulation",18
70,"simulation",18
75,"simulation",18
90,"simulation",18
90,"simulation",18
82,"simulation",18
84,"simulation",18
84,"simulation",18
73,"simulation",18
85,"simulation",18
83,"simulation",18
79,"simulation",18
95,"simulation",18
82,"simulation",18
73,"simulation",18
80,"simulation",18
77,"simulation",18
87,"simulation",18
72,"simulation",18
150,"simulation",18
81,"simulation",18
73,"simulation",18
78,"simulation",18
82,"simulation",18
81,"simulation",18
87,"simulation",18
93,"simulation",18
65,"simulation",18
53,"simulation",18
99,"simulation",18
83,"simulation",18
64,"simulation",18
100,"simulation",18
66,"simulation",18
91,"simulation",18
65,"simulation",18
95,"simulation",18
110,"simulation",18
61,"simulation",18
88,"simulation",18
79,"simulation",18
98,"simulation",18
85,"simulation",18
75,"simulation",18
82,"simulation",18
95,"simulation",18
72,"simulation",18
73,"simulation",18
91,"simulation",18
102,"simulation",18
87,"simulation",18
93,"simulation",18
70,"simulation",18
97,"simulation",18
78,"simulation",18
79,"simulation",18
82,"simulation",18
80,"simulation",18
72,"simulation",18
85,"simulation",18
77,"simulation",18
76,"simulation",18
75,"simulation",18
72,"simulation",18
81,"simulation",18
81,"simulation",18
76,"simulation",18
64,"simulation",18
62,"simulation",18
72,"simulation",18
97,"simulation",18
73,"simulation",18
87,"simulation",18
60,"simulation",18
49,"simulation",18
82,"simulation",18
74,"simulation",18
71,"simulation",18
88,"simulation",18
73,"simulation",18
94,"simulation",18
82,"simulation",18
90,"simulation",18
79,"simulation",18
73,"simulation",18
80,"simulation",18
100,"simulation",18
69,"simulation",18
82,"simulation",18
85,"simulation",18
83,"simulation",18
81,"simulation",18
70,"simulation",18
90,"simulation",18
74,"simulation",18
87,"simulation",18
77,"simulation",18
79,"simulation",18
71,"simulation",18
92,"simulation",18
81,"simulation",18
77,"simulation",18
77,"simulation",18
73,"simulation",18
80,"simulation",18
81,"simulation",18
95,"simulation",18
87,"simulation",18
79,"simulation",18
81,"simulation",18
79,"simulation",18
84,"simulation",18
77,"simulation",18
70,"simulation",18
83,"simulation",18
89,"simulation",18
78,"simulation",18
69,"simulation",18
101,"simulation",18
79,"simulation",18
69,"simulation",18
111,"simulation",18
77,"simulation",18
104,"simulation",18
71,"simulation",18
129,"simulation",18
75,"simulation",18
98,"simulation",18
98,"simulation",18
69,"simulation",18
82,"simulation",18
80,"simulation",18
94,"simulation",18
80,"simulation",18
83,"simulation",18
82,"simulation",18
77,"simulation",18
89,"simulation",18
116,"simulation",18
76,"simulation",18
83,"simulation",18
79,"simulation",18
104,"simulation",18
74,"simulation",18
86,"simulation",18
97,"simulation",18
72,"simulation",18
122,"simulation",18
101,"simulation",18
66,"simulation",18
61,"simulation",18
102,"simulation",18
100,"simulation",18
88,"simulation",18
85,"simulation",18
82,"simulation",18
67,"simulation",18
69,"simulation",18
48,"simulation",18
77,"simulation",18
94,"simulation",18
55,"simulation",18
76,"simulation",18
87,"simulation",18
122,"simulation",18
67,"simulation",18
96,"simulation",18
83,"simulation",18
80,"simulation",18
73,"simulation",18
82,"simulation",18
72,"simulation",18
68,"simulation",18
78,"simulation",18
59,"simulation",18
62,"simulation",18
70,"simulation",18
77,"simulation",18
91,"simulation",18
79,"simulation",18
73,"simulation",18
75,"simulation",18
101,"simulation",18
75,"simulation",18
74,"simulation",18
87,"simulation",18
73,"simulation",18
77,"simulation",18
76,"simulation",18
78,"simulation",18
78,"simulation",18
103,"simulation",18
77,"simulation",18
66,"simulation",18
69,"simulation",18
68,"simulation",18
72,"simulation",18
84,"simulation",18
111,"simulation",18
159,"simulation",18
92,"simulation",18
76,"simulation",18
78,"simulation",18
66,"simulation",18
69,"simulation",18
68,"simulation",18
75,"simulation",18
68,"simulation",18
109,"simulation",18
76,"simulation",18
62,"simulation",18
76,"simulation",18
134,"simulation",18
81,"simulation",18
100,"simulation",18
58,"simulation",18
93,"simulation",18
72,"simulation",18
68,"simulation",18
72,"simulation",18
79,"simulation",18
72,"simulation",18
66,"simulation",18
73,"simulation",18
70,"simulation",18
105,"simulation",18
75,"simulation",18
78,"simulation",18
66,"simulation",18
99,"simulation",18
93,"simulation",18
58,"simulation",18
72,"simulation",18
75,"simulation",18
75,"simulation",18
76,"simulation",18
81,"simulation",18
91,"simulation",18
57,"simulation",18
102,"simulation",18
104,"simulation",18
69,"simulation",18
83,"simulation",18
79,"simulation",18
78,"simulation",18
88,"simulation",18
74,"simulation",18
97,"simulation",18
81,"simulation",18
80,"simulation",18
70,"simulation",18
76,"simulation",18
69,"simulation",18
81,"simulation",18
72,"simulation",18
75,"simulation",18
90,"simulation",18
72,"simulation",18
74,"simulation",18
75,"simulation",18
67,"simulation",18
103,"simulation",18
90,"simulation",18
111,"simulation",18
73,"simulation",18
73,"simulation",18
72,"simulation",18
84,"simulation",18
73,"simulation",18
82,"simulation",18
69,"simulation",18
70,"simulation",18
82,"simulation",18
52,"simulation",18
111,"simulation",18
86,"simulation",18
103,"simulation",18
78,"simulation",18
68,"simulation",18
69,"simulation",18
87,"simulation",18
76,"simulation",18
99,"simulation",18
96,"simulation",18
75,"simulation",18
73,"simulation",18
103,"simulation",18
115,"simulation",18
75,"simulation",18
117,"simulation",18
73,"simulation",18
79,"simulation",18
79,"simulation",18
57,"simulation",18
73,"simulation",18
76,"simulation",18
61,"simulation",18
86,"simulation",18
75,"simulation",18
95,"simulation",18
63,"simulation",18
77,"simulation",18
110,"simulation",18
70,"simulation",18
72,"simulation",18
92,"simulation",18
74,"simulation",18
144,"simulation",18
75,"simulation",18
73,"simulation",18
50,"simulation",18
80,"simulation",18
81,"simulation",18
104,"simulation",18
72,"simulation",18
85,"simulation",18
76,"simulation",18
76,"simulation",18
91,"simulation",18
76,"simulation",18
84,"simulation",18
71,"simulation",18
65,"simulation",18
65,"simulation",18
81,"simulation",18
91,"simulation",18
93,"simulation",18
78,"simulation",18
89,"simulation",18
66,"simulation",18
73,"simulation",18
84,"simulation",18
80,"simulation",18
86,"simulation",18
59,"simulation",18
86,"simulation",18
69,"simulation",18
57,"simulation",18
79,"simulation",18
75,"simulation",18
81,"simulation",18
74,"simulation",18
82,"simulation",18
76,"simulation",18
104,"simulation",18
74,"simulation",18
77,"simulation",18
112,"simulation",18
73,"simulation",18
73,"simulation",18
81,"simulation",18
97,"simulation",18
66,"simulation",18
72,"simulation",18
100,"simulation",18
69,"simulation",18
68,"simulation",18
95,"simulation",18
108,"simulation",18
70,"simulation",18
86,"simulation",18
71,"simulation",18
80,"simulation",18
63,"simulation",18
70,"simulation",18
70,"simulation",18
108,"simulation",18
98,"simulation",18
79,"simulation",18
100,"simulation",18
94,"simulation",18
82,"simulation",18
77,"simulation",18
74,"simulation",18
90,"simulation",18
83,"simulation",18
93,"simulation",18
84,"simulation",18
85,"simulation",18
110,"simulation",18
66,"simulation",18
93,"simulation",18
90,"simulation",18
101,"simulation",18
46,"simulation",18
65,"simulation",18
75,"simulation",18
112,"simulation",18
104,"simulation",18
72,"simulation",18
75,"simulation",18
89,"simulation",18
68,"simulation",18
69,"simulation",18
106,"simulation",18
82,"simulation",18
55,"simulation",18
83,"simulation",18
115,"simulation",18
59,"simulation",18
77,"simulation",18
67,"simulation",18
70,"simulation",18
72,"simulation",18
63,"simulation",18
88,"simulation",18
83,"simulation",18
60,"simulation",18
75,"simulation",18
76,"simulation",18
79,"simulation",18
94,"simulation",18
67,"simulation",18
70,"simulation",18
61,"simulation",18
93,"simulation",18
111,"simulation",18
95,"simulation",18
180,"simulation",18
129,"simulation",18
63,"simulation",18
91,"simulation",18
74,"simulation",18
61,"simulation",18
97,"simulation",18
86,"simulation",18
95,"simulation",18
92,"simulation",18
87,"simulation",18
90,"simulation",18
73,"simulation",18
57,"simulation",18
69,"simulation",18
89,"simulation",18
86,"simulation",18
92,"simulation",18
93,"simulation",18
76,"simulation",18
84,"simulation",18
113,"simulation",18
82,"simulation",18
96,"simulation",18
64,"simulation",18
86,"simulation",18
71,"simulation",18
96,"simulation",18
72,"simulation",18
75,"simulation",18
112,"simulation",18
74,"simulation",18
83,"simulation",18
73,"simulation",18
67,"simulation",18
75,"simulation",18
93,"simulation",18
94,"simulation",18
86,"simulation",18
83,"simulation",18
119,"simulation",18
58,"simulation",18
74,"simulation",18
69,"simulation",18
81,"simulation",18
76,"simulation",18
114,"simulation",18
57,"simulation",18
72,"simulation",18
73,"simulation",18
85,"simulation",18
81,"simulation",18
110,"simulation",18
83,"simulation",18
81,"simulation",18
61,"simulation",18
90,"simulation",18
76,"simulation",18
98,"simulation",18
71,"simulation",18
76,"simulation",18
75,"simulation",18
68,"simulation",18
83,"simulation",18
75,"simulation",18
105,"simulation",18
83,"simulation",18
88,"simulation",18
97,"simulation",18
94,"simulation",18
95,"simulation",18
70,"simulation",18
79,"simulation",18
97,"simulation",18
68,"simulation",18
92,"simulation",18
78,"simulation",18
67,"simulation",18
89,"simulation",18
77,"simulation",18
94,"simulation",18
78,"simulation",18
104,"simulation",18
108,"simulation",18
71,"simulation",18
74,"simulation",18
92,"simulation",18
84,"simulation",18
94,"simulation",18
76,"simulation",18
71,"simulation",18
76,"simulation",18
67,"simulation",18
76,"simulation",18
68,"simulation",18
81,"simulation",18
111,"simulation",18
101,"simulation",18
68,"simulation",18
75,"simulation",18
97,"simulation",18
71,"simulation",18
77,"simulation",18
101,"simulation",18
92,"simulation",18
163,"simulation",18
66,"simulation",18
78,"simulation",18
85,"simulation",18
90,"simulation",18
82,"simulation",18
85,"simulation",18
87,"simulation",18
57,"simulation",18
86,"simulation",18
85,"simulation",18
73,"simulation",18
84,"simulation",18
76,"simulation",18
77,"simulation",18
86,"simulation",18
88,"simulation",18
76,"simulation",18
84,"simulation",18
72,"simulation",18
74,"simulation",18
101,"simulation",18
71,"simulation",18
89,"simulation",18
52,"simulation",18
92,"simulation",18
74,"simulation",18
68,"simulation",18
85,"simulation",18
73,"simulation",18
80,"simulation",18
75,"simulation",18
91,"simulation",18
73,"simulation",18
76,"simulation",18
78,"simulation",18
63,"simulation",18
72,"simulation",18
78,"simulation",18
91,"simulation",18
70,"simulation",18
114,"simulation",19
92,"simulation",19
78,"simulation",19
79,"simulation",19
56,"simulation",19
89,"simulation",19
90,"simulation",19
84,"simulation",19
70,"simulation",19
75,"simulation",19
80,"simulation",19
81,"simulation",19
75,"simulation",19
88,"simulation",19
71,"simulation",19
85,"simulation",19
114,"simulation",19
78,"simulation",19
82,"simulation",19
101,"simulation",19
95,"simulation",19
102,"simulation",19
102,"simulation",19
64,"simulation",19
73,"simulation",19
81,"simulation",19
74,"simulation",19
88,"simulation",19
97,"simulation",19
147,"simulation",19
110,"simulation",19
109,"simulation",19
72,"simulation",19
70,"simulation",19
78,"simulation",19
92,"simulation",19
84,"simulation",19
73,"simulation",19
57,"simulation",19
80,"simulation",19
68,"simulation",19
145,"simulation",19
74,"simulation",19
52,"simulation",19
73,"simulation",19
65,"simulation",19
70,"simulation",19
136,"simulation",19
91,"simulation",19
65,"simulation",19
98,"simulation",19
59,"simulation",19
80,"simulation",19
87,"simulation",19
77,"simulation",19
69,"simulation",19
80,"simulation",19
48,"simulation",19
95,"simulation",19
86,"simulation",19
93,"simulation",19
72,"simulation",19
92,"simulation",19
75,"simulation",19
72,"simulation",19
85,"simulation",19
77,"simulation",19
69,"simulation",19
119,"simulation",19
75,"simulation",19
76,"simulation",19
59,"simulation",19
72,"simulation",19
69,"simulation",19
77,"simulation",19
97,"simulation",19
90,"simulation",19
86,"simulation",19
77,"simulation",19
63,"simulation",19
75,"simulation",19
67,"simulation",19
89,"simulation",19
110,"simulation",19
72,"simulation",19
77,"simulation",19
70,"simulation",19
87,"simulation",19
83,"simulation",19
73,"simulation",19
94,"simulation",19
97,"simulation",19
93,"simulation",19
75,"simulation",19
61,"simulation",19
62,"simulation",19
73,"simulation",19
67,"simulation",19
80,"simulation",19
89,"simulation",19
65,"simulation",19
88,"simulation",19
83,"simulation",19
101,"simulation",19
89,"simulation",19
68,"simulation",19
85,"simulation",19
82,"simulation",19
104,"simulation",19
96,"simulation",19
123,"simulation",19
56,"simulation",19
74,"simulation",19
70,"simulation",19
62,"simulation",19
78,"simulation",19
77,"simulation",19
84,"simulation",19
92,"simulation",19
86,"simulation",19
59,"simulation",19
78,"simulation",19
92,"simulation",19
88,"simulation",19
70,"simulation",19
84,"simulation",19
67,"simulation",19
74,"simulation",19
98,"simulation",19
85,"simulation",19
75,"simulation",19
102,"simulation",19
83,"simulation",19
62,"simulation",19
77,"simulation",19
85,"simulation",19
74,"simulation",19
72,"simulation",19
83,"simulation",19
69,"simulation",19
91,"simulation",19
91,"simulation",19
58,"simulation",19
69,"simulation",19
94,"simulation",19
80,"simulation",19
71,"simulation",19
81,"simulation",19
81,"simulation",19
69,"simulation",19
78,"simulation",19
95,"simulation",19
76,"simulation",19
83,"simulation",19
75,"simulation",19
73,"simulation",19
90,"simulation",19
86,"simulation",19
56,"simulation",19
68,"simulation",19
57,"simulation",19
88,"simulation",19
69,"simulation",19
63,"simulation",19
70,"simulation",19
79,"simulation",19
63,"simulation",19
61,"simulation",19
78,"simulation",19
67,"simulation",19
92,"simulation",19
90,"simulation",19
68,"simulation",19
63,"simulation",19
84,"simulation",19
132,"simulation",19
76,"simulation",19
72,"simulation",19
71,"simulation",19
88,"simulation",19
84,"simulation",19
77,"simulation",19
87,"simulation",19
124,"simulation",19
104,"simulation",19
73,"simulation",19
67,"simulation",19
79,"simulation",19
83,"simulation",19
77,"simulation",19
91,"simulation",19
89,"simulation",19
98,"simulation",19
93,"simulation",19
73,"simulation",19
98,"simulation",19
73,"simulation",19
119,"simulation",19
61,"simulation",19
74,"simulation",19
70,"simulation",19
92,"simulation",19
64,"simulation",19
105,"simulation",19
92,"simulation",19
84,"simulation",19
93,"simulation",19
77,"simulation",19
69,"simulation",19
71,"simulation",19
90,"simulation",19
90,"simulation",19
74,"simulation",19
79,"simulation",19
75,"simulation",19
73,"simulation",19
90,"simulation",19
105,"simulation",19
78,"simulation",19
81,"simulation",19
81,"simulation",19
71,"simulation",19
86,"simulation",19
83,"simulation",19
75,"simulation",19
83,"simulation",19
73,"simulation",19
68,"simulation",19
84,"simulation",19
68,"simulation",19
118,"simulation",19
60,"simulation",19
66,"simulation",19
96,"simulation",19
115,"simulation",19
74,"simulation",19
76,"simulation",19
78,"simulation",19
89,"simulation",19
69,"simulation",19
73,"simulation",19
68,"simulation",19
82,"simulation",19
77,"simulation",19
97,"simulation",19
75,"simulation",19
