"location","date","daily_average","total_air_travels","non_air_num","estimate"
"Azerbaijan",2020-02-27,0.000341564222932734,232000,0,79.2428997203943
"Bahamas",2020-02-27,0.000256972459452903,232000,0,59.6176105930735
"Bahrain",2020-02-27,0.000436413570330591,232000,0,101.247948316697
"Bangladesh",2020-02-27,0.0020228754778602,232000,0,469.307110863566
"Barbados",2020-02-27,0.00567177782979098,232000,0,1315.85245651151
"Belarus",2020-02-27,0.000220071800423119,232000,0,51.0566576981636
"Belgium",2020-02-27,0.00518380990911914,232000,4120.1379310345,5322.78182995014
"Belize",2020-02-27,5.22204272190451e-05,232000,0,12.1151391148185
"Benin",2020-02-27,1.65187065692898e-05,232000,0,3.83233992407523
"Bermuda",2020-02-27,0.000313722209440947,232000,0,72.7835525902997
"Bolivia",2020-02-27,2.50444906050522e-05,232000,0,5.81032182037211
"Bonaire, Saint Eustatius and Saba",2020-02-27,1.03907992935855e-05,232000,0,2.41066543611184
"Bosnia-Herzegovina",2020-02-27,7.89967177063616e-05,232000,0,18.3272385078759
"Botswana",2020-02-27,7.6199194819627e-05,232000,0,17.6782131981535
"Brazil",2020-02-27,0.00296297638317857,232000,0,687.410520897428
"Brunei Darussalam",2020-02-27,5.44850886035445e-05,232000,0,12.6405405560223
"Bulgaria",2020-02-27,0.0117020382352107,232000,0,2714.87287056888
"Burkina Faso",2020-02-27,3.37034900163735e-05,232000,0,7.81920968379865
"Burundi",2020-02-27,9.19186091355641e-06,232000,0,2.13251173194509
"Cambodia",2020-02-27,0.000424690617281418,232000,0,98.528223209289
"Cameroon",2020-02-27,0.000106172654320354,232000,0,24.6320558023221
"Canada",2020-02-27,0.00804061363797736,232000,0,1865.42236401075
"Cape Verde",2020-02-27,0.00207469625895257,232000,0,481.329532076996
"Cayman Islands",2020-02-27,0.000146936559241344,232000,0,34.0892817439918
"Central African Rep",2020-02-27,5.59504577346912e-06,232000,0,1.29805061944484
"Chad",2020-02-27,2.57105674828462e-05,232000,0,5.96485165602032
"Chile",2020-02-27,0.000758661563807301,232000,0,176.009482803294
"China",2020-02-27,0.00468358617389589,232000,0,1086.59199234385
"Colombia",2020-02-27,0.000789434315561381,232000,0,183.14876121024
"Comoros",2020-02-27,1.33215375558789e-06,232000,0,0.309059671296391
"Congo (Brazzaville)",2020-02-27,5.11547042145748e-05,232000,0,11.8678913777814
"Congo (Kinshasa)",2020-02-27,7.46006103129216e-05,232000,0,17.3073415925978
"Cook Islands",2020-02-27,5.19539964679275e-06,232000,0,1.20533271805592
"Costa Rica",2020-02-27,0.000960083211652189,232000,0,222.739305103308
"Cote D'Ivoire",2020-02-27,0.000148135497621373,232000,0,34.3674354481585
"Croatia",2020-02-27,0.00101923083840029,232000,0,236.461554508867
"Cuba",2020-02-27,0.000604664589661341,232000,0,140.282184801431
"Curacao",2020-02-27,7.89967177063616e-05,232000,0,18.3272385078759
"Cyprus",2020-02-27,0.0065906974903955,232000,0,1529.04181777176
"Czech Republic",2020-02-27,0.0113693994424404,232000,0,2637.70067064617
"Denmark",2020-02-27,0.0152734092385662,232000,0,3543.43094334736
"Djibouti",2020-02-27,4.20960586765772e-05,232000,0,9.76628561296591
"Dominica",2020-02-27,5.44850886035445e-05,232000,0,12.6405405560223
"Dominican Rep",2020-02-27,0.00160431276785449,232000,0,372.200562142242
"Ecuador",2020-02-27,0.000232860476476762,232000,0,54.0236305426088
"Egypt",2020-02-27,0.00457754673495109,232000,0,1061.99084250865
"El Salvador",2020-02-27,2.81084442429044e-05,232000,0,6.52115906435382
"Equatorial Guinea",2020-02-27,6.26112265126306e-05,232000,0,14.5258045509303
"Eritrea",2020-02-27,4.32949970566063e-05,232000,0,10.0444393171327
"Estonia",2020-02-27,0.00133894773974138,232000,0,310.63587562
"Ethiopia",2020-02-27,0.000458793753424468,232000,0,106.440150794477
"Falkland Islands",2020-02-27,0.000156528066281577,232000,0,36.3145113773259
"Faroe Islands",2020-02-27,4.51600123144293e-05,232000,0,10.4771228569476
"Fiji",2020-02-27,4.60925199433408e-05,232000,0,10.6934646268551
"Finland",2020-02-27,0.00563207964787446,232000,0,1306.64247830687
"France",2020-02-27,0.0510258849464095,232000,26136.8965517241,37974.9018592911
"French Polynesia",2020-02-27,5.32861502235154e-06,232000,0,1.23623868518556
"Gabon",2020-02-27,5.96804882503373e-05,232000,0,13.8458732740783
"Gambia",2020-02-27,0.000240720183634731,232000,0,55.8470826032576
"Georgia",2020-02-27,0.000282816242311308,232000,0,65.6133682162234
"Germany",2020-02-27,0.0570085874627546,232000,0,13225.9922913591
"Ghana",2020-02-27,0.0013330862632168,232000,0,309.276013066298
"Gibraltar",2020-02-27,0.00178521924786333,232000,0,414.170865504293
"Greece",2020-02-27,0.0077631260106884,232000,0,1801.04523447971
"Greenland",2020-02-27,1.33215375558789e-07,232000,0,0.030905967129639
"Grenada",2020-02-27,0.000457061953542204,232000,0,106.038373221791
"Guadeloupe",2020-02-27,2.78420134917868e-05,232000,0,6.45934713009454
"Guam",2020-02-27,1.09236607958207e-05,232000,0,2.5342893046304
"Guatemala",2020-02-27,5.91476267481021e-05,232000,0,13.7222494055597
"Guernsey",2020-02-27,0.00280231864025468,232000,0,650.137924539086
"Guinea",2020-02-27,2.86413057451395e-05,232000,0,6.64478293287236
"Guinea-Bissau",2020-02-27,2.39787676005819e-06,232000,0,0.5563074083335
"Guyana",2020-02-27,0.000121492422509615,232000,0,28.1862420222307
"Haiti",2020-02-27,3.06395363785214e-06,232000,0,0.710837243981697
"Honduras",2020-02-27,1.54529835648195e-05,232000,0,3.58509218703812
"Hong Kong (SAR)",2020-02-27,0.00380156717232115,232000,0,881.963583978507
"Hungary",2020-02-27,0.0132285532237388,232000,0,3069.0243479074
"Iceland",2020-02-27,0.00742742326428026,232000,0,1723.16219731302
"India",2020-02-27,0.0217993640564402,232000,0,5057.45246109413
"Indonesia",2020-02-27,0.00149880619041193,232000,0,347.723036175568
"Iran",2020-02-27,0.000278819781044544,232000,0,64.6861892023342
"Iraq",2020-02-27,0.00112154024682944,232000,0,260.19733726443
"Ireland",2020-02-27,0.0591894563760276,232000,1965.5172413793,15697.4711206177
"Isle of Man",2020-02-27,0.003474923071451,232000,0,806.182152576632
"Israel",2020-02-27,0.00568803010560915,232000,0,1319.62298450132
"Italy",2020-02-27,0.0617190831425134,232000,0,14318.8272890631
"Jamaica",2020-02-27,0.00269441418605206,232000,0,625.104091164078
"Japan",2020-02-27,0.00429832730777987,232000,0,997.21193540493
"Jersey",2020-02-27,0.00586320832446896,232000,0,1360.2643312768
"Jordan",2020-02-27,0.000623714388366248,232000,0,144.70173810097
"Kazakhstan",2020-02-27,0.000286279842075837,232000,0,66.4169233615942
"Kenya",2020-02-27,0.00175484614223592,232000,0,407.124304998733
"Korea (South)",2020-02-27,0.00186941136521648,232000,0,433.703436730223
"Kuwait",2020-02-27,0.00203752916917167,232000,0,472.706767247827
"Kyrgyzstan",2020-02-27,4.75578890744875e-05,232000,0,11.0334302652811
"Laos",2020-02-27,5.39522271013094e-05,232000,0,12.5169166875038
"Latvia",2020-02-27,0.00392106136419738,232000,0,909.686236493792
"Lebanon",2020-02-27,0.000627710849633012,232000,0,145.628917114859
"Lesotho",2020-02-27,3.99646126676366e-06,232000,0,0.927179013889169
"Liberia",2020-02-27,2.3312690722788e-05,232000,0,5.40854424768682
"Lithuania",2020-02-27,0.0061404295210068,232000,0,1424.57964887358
"Luxembourg",2020-02-27,0.00324619227161656,232000,0,753.116607015042
"Macao (SAR)",2020-02-27,3.19716901341093e-06,232000,0,0.741743211111336
"Macedonia",2020-02-27,0.000375933789826901,232000,0,87.216639239841
"Madagascar",2020-02-27,2.62434289850813e-05,232000,0,6.08847552453886
"Malawi",2020-02-27,8.45917634798307e-05,232000,0,19.6252891273207
"Malaysia",2020-02-27,0.00272878375294622,232000,0,633.077830683523
"Maldives",2020-02-27,0.00213464317795403,232000,0,495.237217285335
"Mali",2020-02-27,3.51688591475202e-05,232000,0,8.15917532222469
"Malta",2020-02-27,0.00629522578740611,232000,0,1460.49238267822
"Martinique",2020-02-27,6.52755340238064e-06,232000,0,1.51439238935231
"Mauritania",2020-02-27,4.80907505767227e-05,232000,0,11.1570541337997
"Mauritius",2020-02-27,0.00142433879547457,232000,0,330.4466005501
"Mayotte",2020-02-27,6.66076877793943e-07,232000,0,0.154529835648195
"Mexico",2020-02-27,0.00412328230429562,232000,0,956.601494596584
"Moldova",2020-02-27,0.00116883170515281,232000,0,271.168955595452
"Mongolia",2020-02-27,2.67762904873165e-05,232000,0,6.21209939305743
"Montenegro",2020-02-27,0.000226332923074382,232000,0,52.5092381532566
"Morocco",2020-02-27,0.00811334923303246,232000,0,1882.29702206353
"Mozambique",2020-02-27,7.6199194819627e-05,232000,0,17.6782131981535
"Myanmar",2020-02-27,0.000268029335624283,232000,0,62.1828058648337
"Namibia",2020-02-27,9.9511885542415e-05,232000,0,23.0867574458403
