state	joint	prior	likelihood	Current Tree	location.clock.rate	location.meanRate	location.rates.UK.nonUK	location.rates.nonUK.UK	location.branchRates	c_location.count[1]	c_import.count[1]	c_export.count[1]	c_allTransitions[1]
139500	-2384.2202723956307	-188.23857303864605	-2195.981699356985	18.0	0.5256306684805847	0.5256306684805865	1.0319995149208379	3.616505012941513	0.0	473.0	422.0	51.0	475.0
144000	-2375.0092987128305	-210.4565791902165	-2164.552719522614	461.0	0.6047211952220861	0.604721195222086	0.5025260405032463	1.6403981666822232	0.0	479.0	428.0	53.0	487.0
148500	-2375.402036992617	-211.98879979075895	-2163.413237201858	197.0	0.6024772303448066	0.6024772303448089	1.7771290528712078	3.0249532722586503	0.0	466.0	378.0	87.0	464.0
153000	-2362.4154670981147	-208.19863689393057	-2154.216830204184	74.0	0.5777838915706088	0.5777838915706068	2.577533649657384	6.075960191534924	0.0	465.0	399.0	65.0	467.0
157500	-2362.394181778911	-193.2080798740936	-2169.1861019048174	353.0	0.5504248637448615	0.5504248637448622	0.3777210366771803	1.3046458475920535	0.0	463.0	408.0	55.0	459.0
162000	-2390.692187236148	-225.4519768433654	-2165.2402103927825	126.0	0.6473827628740038	0.647382762873997	0.36005127688503225	0.7114772811468417	0.0	477.0	386.0	94.0	483.0
166500	-2351.9863036252195	-200.9847891466107	-2151.001514478609	231.0	0.5784231906913472	0.578423190691348	0.8067212096531942	2.8459200619371843	0.0	462.0	408.0	55.0	460.0
171000	-2356.3369207267424	-207.3888283650182	-2148.9480923617243	299.0	0.5902707805543471	0.5902707805543526	0.6225108176825092	2.170728924686264	0.0	466.0	399.0	70.0	464.0
175500	-2412.7586863857387	-205.60223778091466	-2207.156448604824	367.0	0.5891347243641498	0.5891347243641465	0.5393854779554299	1.6468879573734323	0.0	486.0	416.0	71.0	486.0
180000	-2387.8728504872965	-193.69522191467885	-2194.177628572618	350.0	0.5518555336894967	0.5518555336894955	1.285082257799276	2.445051162823204	0.0	465.0	384.0	80.0	463.0
184500	-2350.8177752572856	-214.21711847360007	-2136.6006567836853	135.0	0.6241206520524452	0.6241206520524416	0.4435143915578764	1.381730028026923	0.0	477.0	415.0	59.0	477.0
189000	-2406.3079869080643	-200.89908659150194	-2205.4089003165623	328.0	0.5815085321489323	0.5815085321489344	0.5714752782984073	1.5292042148243603	0.0	479.0	411.0	64.0	473.0
193500	-2364.5480862775166	-174.58956188418074	-2189.9585243933357	300.0	0.5048968629785793	0.5048968629785822	0.7685927236213872	2.9920526958994005	0.0	455.0	387.0	69.0	453.0
198000	-2390.969784123616	-215.04451135668376	-2175.9252727669323	179.0	0.606985509975339	0.6069855099753336	0.8477387689915052	4.234465781695101	0.0	485.0	439.0	44.0	483.0
202500	-2329.3551838951967	-193.78359495928495	-2135.5715889359117	64.0	0.5691203479539578	0.5691203479539624	0.26166529310499004	0.7354876430489868	0.0	465.0	403.0	60.0	467.0
207000	-2431.655966842744	-185.5971356503623	-2246.0588311923816	314.0	0.5403228539816965	0.5403228539816997	0.21680830352511718	0.5128955908932662	0.0	474.0	385.0	88.0	472.0
211500	-2398.9105057243146	-208.28989406792107	-2190.6206116563935	454.0	0.5988966789685044	0.5988966789685098	0.18760712316847797	0.8488726220074398	0.0	482.0	431.0	48.0	482.0
216000	-2367.9800629253205	-207.90683183341054	-2160.0732310919097	133.0	0.5993596524722844	0.5993596524722871	0.5398247826030939	1.1298915765955306	0.0	470.0	411.0	63.0	474.0
220500	-2392.482850751562	-209.4661647308851	-2183.016686020677	325.0	0.6060513511190304	0.6060513511190248	0.1954712871545192	0.47521461911999785	0.0	467.0	383.0	82.0	469.0
225000	-2380.732070539556	-214.65990076780733	-2166.0721697717486	342.0	0.6002989951398072	0.6002989951398052	1.2808776516895373	3.563841360171343	0.0	467.0	395.0	68.0	465.0
229500	-2375.7312013657242	-208.7737398113879	-2166.9574615543365	401.0	0.5797095255786556	0.57970952557866	2.0578643463392496	5.855408657229224	0.0	466.0	399.0	67.0	464.0
234000	-2386.32964026594	-205.8827968278689	-2180.446843438071	114.0	0.588247455725668	0.5882474557256625	0.475038133098472	1.1777432239739916	0.0	474.0	388.0	82.0	474.0
238500	-2369.455810430435	-207.90755201738693	-2161.548258413048	283.0	0.591935234897508	0.5919352348975129	0.8384804986074398	2.2790574894677755	0.0	461.0	398.0	64.0	455.0
243000	-2380.7783724149335	-191.90006274413778	-2188.8783096707957	263.0	0.5432941095167039	0.5432941095166993	0.3309374776625452	1.407405129361293	0.0	469.0	413.0	57.0	475.0
