cluster,seqs,tmrca,tmrca_calendar,oldest,mostrecent,treefile,cutoff,tmrca_HPD_upper,tmrca_HPD_lower,tmrca_range_upper,tmrca_range_lower,shift,tmrca_shifted,tmrca_shifted_calendar,detection_lag
B.1.1_DTA_MCC_33,4,2020.16437407133,2020-03-01,2020.1693989071,2020.19398907104,B.1.1-DTA-20200818.combined.MCC.tree,0.5,2020.1691731281,2020.15248918831,2020.1692309746,2020.14053278729,7.947409,2020.14265983909,2020-02-22,10
B.1.1_DTA_MCC_330,2,2020.27186870891,2020-04-10,2020.29234972678,2020.29508196721,B.1.1-DTA-20200818.combined.MCC.tree,0.5,2020.27186870891,2020.27186870891,2020.27186870891,2020.27186870891,15.1758315,2020.23040468842,2020-03-25,23
B.1.1_DTA_MCC_331,20,2020.21980346427,2020-03-21,2020.22404371585,2020.35519125683,B.1.1-DTA-20200818.combined.MCC.tree,0.5,2020.21980346427,2020.21980346427,2020.21980346427,2020.21980346427,2.164671,2020.21388906263,2020-03-19,4
B.1.1_DTA_MCC_333,7,2020.20418172351,2020-03-16,2020.24316939891,2020.32240437158,B.1.1-DTA-20200818.combined.MCC.tree,0.5,2020.20418172351,2020.20418172351,2020.20418172351,2020.20418172351,4.84951364285714,2020.19093168623,2020-03-11,19
B.1.1_DTA_MCC_335,18,2020.22088845827,2020-03-22,2020.23224043716,2020.31967213115,B.1.1-DTA-20200818.combined.MCC.tree,0.5,2020.22088845827,2020.22088845827,2020.22088845827,2020.22088845827,2.32530261111111,2020.21453517245,2020-03-20,6
B.1.1_DTA_MCC_336,20,2020.22587117715,2020-03-24,2020.28142076503,2020.43442622951,B.1.1-DTA-20200818.combined.MCC.tree,0.5,2020.25186284108,2020.18895214951,2020.27064531765,2020.18535583421,2.164671,2020.21995677551,2020-03-22,22
B.1.1_DTA_MCC_339,8,2020.23738663483,2020-03-28,2020.25409836066,2020.32513661202,B.1.1-DTA-20200818.combined.MCC.tree,0.5,2020.23738663483,2020.23738663483,2020.23738663483,2020.23738663483,4.33319775,2020.22554729672,2020-03-24,10
B.1.1_DTA_MCC_340,7,2020.22565075633,2020-03-24,2020.24043715847,2020.32513661202,B.1.1-DTA-20200818.combined.MCC.tree,0.5,2020.23692206964,2020.20726046155,2020.23914808604,2020.19021549637,4.84951364285714,2020.21240071905,2020-03-19,10
B.1.1_DTA_MCC_341,15,2020.21623410378,2020-03-20,2020.24863387978,2020.40983606557,B.1.1-DTA-20200818.combined.MCC.tree,0.5,2020.23467212181,2020.19737775497,2020.24385981082,2020.1914278744,2.64656583333333,2020.20900304959,2020-03-17,15
B.1.1_DTA_MCC_342,12,2020.30034907946,2020-04-20,2020.34153005464,2020.37158469945,B.1.1-DTA-20200818.combined.MCC.tree,0.5,2020.33148435398,2020.25338786629,2020.33360753876,2020.21517434327,3.12846066666667,2020.29180137272,2020-04-17,18
B.1.1_DTA_MCC_345,2,2020.24090478177,2020-03-29,2020.27595628415,2020.38797814208,B.1.1-DTA-20200818.combined.MCC.tree,0.5,2020.25449147897,2020.21008099559,2020.26173809894,2020.21008099559,15.1758315,2020.19944076128,2020-03-14,28
B.1.1_DTA_MCC_346,3,2020.25919375756,2020-04-05,2020.2650273224,2020.39344262295,B.1.1-DTA-20200818.combined.MCC.tree,0.5,2020.26501334811,2020.24445707117,2020.26501334811,2020.21717489445,10.3568831666667,2020.23089626257,2020-03-26,12
B.1.1_DTA_MCC_347,43,2020.19361508132,2020-03-12,2020.21584699454,2020.39344262295,B.1.1-DTA-20200818.combined.MCC.tree,0.5,2020.19361508132,2020.19361508132,2020.19361508132,2020.19361508132,1.39139789534884,2020.18981344773,2020-03-10,10
B.1.1_DTA_MCC_348,14,2020.21612818577,2020-03-20,2020.25136612022,2020.42076502732,B.1.1-DTA-20200818.combined.MCC.tree,0.5,2020.21612818577,2020.21612818577,2020.21612818577,2020.21612818577,2.78425007142857,2020.20852094514,2020-03-17,16
B.1.1_DTA_MCC_349,4,2020.21841748451,2020-03-21,2020.25409836066,2020.43715846995,B.1.1-DTA-20200818.combined.MCC.tree,0.5,2020.2431630251,2020.2031525688,2020.24922259085,2020.19208991787,7.947409,2020.19670325227,2020-03-13,21
B.1.1_DTA_MCC_351,2,2020.3143817645,2020-04-25,2020.32240437158,2020.32240437158,B.1.1-DTA-20200818.combined.MCC.tree,0.5,2020.32239576641,2020.28254027535,2020.32239595352,2020.23294739405,15.1758315,2020.27291774401,2020-04-10,18
B.1.1_DTA_MCC_352,37,2020.19899142611,2020-03-14,2020.24316939891,2020.39344262295,B.1.1-DTA-20200818.combined.MCC.tree,0.5,2020.19899142611,2020.19899142611,2020.19899142611,2020.19899142611,1.50043758108108,2020.19489186988,2020-03-12,18
B.1.1_DTA_MCC_36,2,2020.16416637127,2020-03-01,2020.1693989071,2020.27322404372,B.1.1-DTA-20200818.combined.MCC.tree,0.5,2020.16929039594,2020.15006823759,2020.16929039594,2020.11499131533,15.1758315,2020.12270235078,2020-02-15,17
B.1.1_DTA_MCC_360,3,2020.20084244234,2020-03-15,2020.2131147541,2020.25409836066,B.1.1-DTA-20200818.combined.MCC.tree,0.5,2020.20084244234,2020.20084244234,2020.20084244234,2020.20084244234,10.3568831666667,2020.17254494735,2020-03-04,15
B.1.1_DTA_MCC_362,2,2020.20353464721,2020-03-15,2020.21038251366,2020.21584699454,B.1.1-DTA-20200818.combined.MCC.tree,0.5,2020.20353464721,2020.20353464721,2020.20353464721,2020.20353464721,15.1758315,2020.16207062672,2020-02-29,18
B.1.1_DTA_MCC_363,50,2020.20307346402,2020-03-15,2020.21857923497,2020.35245901639,B.1.1-DTA-20200818.combined.MCC.tree,0.5,2020.20307346402,2020.20307346402,2020.20307346402,2020.20307346402,1.2972603,2020.19952903697,2020-03-14,7
B.1.1_DTA_MCC_365,2,2020.21355175532,2020-03-19,2020.21584699454,2020.23224043716,B.1.1-DTA-20200818.combined.MCC.tree,0.5,2020.21355175532,2020.21355175532,2020.21355175532,2020.21355175532,15.1758315,2020.17208773483,2020-03-04,16
B.1.1_DTA_MCC_368,37,2020.1647209516,2020-03-01,2020.16666666667,2020.31420765027,B.1.1-DTA-20200818.combined.MCC.tree,0.5,2020.16666080423,2020.15735660934,2020.16666111475,2020.14242453349,1.50043758108108,2020.16062139537,2020-02-29,2
B.1.1_DTA_MCC_369,53,2020.17221461661,2020-03-04,2020.18032786885,2020.45901639344,B.1.1-DTA-20200818.combined.MCC.tree,0.5,2020.1790504777,2020.16194041644,2020.17962277,2020.14690066179,1.26452782075472,2020.16875962256,2020-03-03,4
B.1.1_DTA_MCC_370,10,2020.22999079023,2020-03-25,2020.24590163934,2020.33879781421,B.1.1-DTA-20200818.combined.MCC.tree,0.5,2020.22999079023,2020.22999079023,2020.22999079023,2020.22999079023,3.6103555,2020.22012643094,2020-03-22,9
B.1.1_DTA_MCC_371,42,2020.19133577331,2020-03-11,2020.20765027322,2020.34699453552,B.1.1-DTA-20200818.combined.MCC.tree,0.5,2020.19133577331,2020.19133577331,2020.19133577331,2020.19133577331,1.40740769047619,2020.18749039711,2020-03-10,7
B.1.1_DTA_MCC_372,14,2020.20921687836,2020-03-18,2020.24590163934,2020.2868852459,B.1.1-DTA-20200818.combined.MCC.tree,0.5,2020.20921687836,2020.20921687836,2020.20921687836,2020.20921687836,2.78425007142857,2020.20160963773,2020-03-15,16
B.1.1_DTA_MCC_374,8,2020.22541443957,2020-03-24,2020.25136612022,2020.46174863388,B.1.1-DTA-20200818.combined.MCC.tree,0.5,2020.24294595826,2020.20293985174,2020.2448832698,2020.17916469281,4.33319775,2020.21357510146,2020-03-19,14
B.1.1_DTA_MCC_375,7,2020.23078379792,2020-03-25,2020.24316939891,2020.3306010929,B.1.1-DTA-20200818.combined.MCC.tree,0.5,2020.24310885579,2020.21094913833,2020.24310885579,2020.1895557342,4.84951364285714,2020.21753376064,2020-03-21,9
B.1.1_DTA_MCC_376,5,2020.20301262332,2020-03-15,2020.2131147541,2020.27049180328,B.1.1-DTA-20200818.combined.MCC.tree,0.5,2020.20301262332,2020.20301262332,2020.20301262332,2020.20301262332,6.5017245,2020.18524834873,2020-03-09,10
B.1.1_DTA_MCC_378,11,2020.19031934222,2020-03-11,2020.22677595628,2020.29234972678,B.1.1-DTA-20200818.combined.MCC.tree,0.5,2020.19031934222,2020.19031934222,2020.19031934222,2020.19031934222,3.34750377272727,2020.18117315705,2020-03-07,17
B.1.1_DTA_MCC_379,19,2020.23819269157,2020-03-28,2020.25409836066,2020.40710382514,B.1.1-DTA-20200818.combined.MCC.tree,0.5,2020.25229352099,2020.22307623403,2020.25326666202,2020.21094979275,2.24075965789474,2020.23207039742,2020-03-26,8
B.1.1_DTA_MCC_380,5,2020.20561882658,2020-03-16,2020.22404371585,2020.29234972678,B.1.1-DTA-20200818.combined.MCC.tree,0.5,2020.20561882658,2020.20561882658,2020.20561882658,2020.20561882658,6.5017245,2020.18785455199,2020-03-10,13
B.1.1_DTA_MCC_381,3,2020.2278098073,2020-03-24,2020.25409836066,2020.27868852459,B.1.1-DTA-20200818.combined.MCC.tree,0.5,2020.2278098073,2020.2278098073,2020.2278098073,2020.2278098073,10.3568831666667,2020.19951231231,2020-03-14,20
B.1.1_DTA_MCC_382,5,2020.2215496789,2020-03-22,2020.22950819672,2020.30054644809,B.1.1-DTA-20200818.combined.MCC.tree,0.5,2020.2215496789,2020.2215496789,2020.2215496789,2020.2215496789,6.5017245,2020.20378540431,2020-03-16,9
B.1.1_DTA_MCC_383,2,2020.22333568299,2020-03-23,2020.24316939891,2020.25409836066,B.1.1-DTA-20200818.combined.MCC.tree,0.5,2020.22333568299,2020.22333568299,2020.22333568299,2020.22333568299,15.1758315,2020.1818716625,2020-03-08,22
B.1.1_DTA_MCC_384,7,2020.22102096338,2020-03-22,2020.22677595628,2020.32513661202,B.1.1-DTA-20200818.combined.MCC.tree,0.5,2020.22675539253,2020.2071662695,2020.22675539253,2020.18924503138,4.84951364285714,2020.2077709261,2020-03-17,7
B.1.1_DTA_MCC_386,2,2020.24970467936,2020-04-01,2020.25409836066,2020.25956284153,B.1.1-DTA-20200818.combined.MCC.tree,0.5,2020.25408449238,2020.23652267351,2020.25408449238,2020.2173940762,15.1758315,2020.20824065887,2020-03-17,17
B.1.1_DTA_MCC_387,4,2020.24284381847,2020-03-30,2020.25136612022,2020.35792349727,B.1.1-DTA-20200818.combined.MCC.tree,0.5,2020.24284381847,2020.24284381847,2020.24284381847,2020.24284381847,7.947409,2020.22112958623,2020-03-22,11
B.1.1_DTA_MCC_389,2,2020.2561093206,2020-04-04,2020.26229508197,2020.30601092896,B.1.1-DTA-20200818.combined.MCC.tree,0.5,2020.26227736147,2020.23941131644,2020.26227736147,2020.20815810609,15.1758315,2020.21464530011,2020-03-20,17
B.1.1_DTA_MCC_390,86,2020.2125345527,2020-03-19,2020.22131147541,2020.34972677596,B.1.1-DTA-20200818.combined.MCC.tree,0.5,2020.2125345527,2020.2125345527,2020.2125345527,2020.2125345527,1.05519219767442,2020.20965151391,2020-03-18,4
B.1.1_DTA_MCC_391,11,2020.20672392637,2020-03-17,2020.21584699454,2020.30601092896,B.1.1-DTA-20200818.combined.MCC.tree,0.5,2020.21559031648,2020.19344618564,2020.21576895843,2020.17121751326,3.34750377272727,2020.1975777412,2020-03-13,7
B.1.1_DTA_MCC_392,2,2020.22201681544,2020-03-22,2020.2650273224,2020.27322404372,B.1.1-DTA-20200818.combined.MCC.tree,0.5,2020.25778367867,2020.22201681544,2020.25778367867,2020.22201681544,15.1758315,2020.18055279495,2020-03-07,31
B.1.1_DTA_MCC_394,2,2020.23270140807,2020-03-26,2020.23770491803,2020.2650273224,B.1.1-DTA-20200818.combined.MCC.tree,0.5,2020.23769211811,2020.21683228824,2020.23770356908,2020.19911982479,15.1758315,2020.19123738758,2020-03-11,17
B.1.1_DTA_MCC_395,4,2020.23433705107,2020-03-27,2020.2650273224,2020.29234972678,B.1.1-DTA-20200818.combined.MCC.tree,0.5,2020.25784630008,2020.21347406584,2020.25876817473,2020.19709514041,7.947409,2020.21262281883,2020-03-19,19
B.1.1_DTA_MCC_397,4,2020.22194754535,2020-03-22,2020.22950819672,2020.30327868852,B.1.1-DTA-20200818.combined.MCC.tree,0.5,2020.22930589536,2020.21026102896,2020.22930589536,2020.20149875838,7.947409,2020.20023331311,2020-03-14,11
B.1.1_DTA_MCC_399,11,2020.20978467166,2020-03-18,2020.22950819672,2020.34426229508,B.1.1-DTA-20200818.combined.MCC.tree,0.5,2020.22233576203,2020.20887356307,2020.22233576203,2020.20887356307,3.34750377272727,2020.20063848649,2020-03-14,11
B.1.1_DTA_MCC_40,233,2020.15941425803,2020-02-28,2020.17759562842,2020.41803278689,B.1.1-DTA-20200818.combined.MCC.tree,0.5,2020.16894559009,2020.14993950672,2020.16894559009,2020.14749897712,0.843079590128755,2020.15711076188,2020-02-28,7
B.1.1_DTA_MCC_400,9,2020.20818053442,2020-03-17,2020.23224043716,2020.34426229508,B.1.1-DTA-20200818.combined.MCC.tree,0.5,2020.20818053442,2020.20818053442,2020.20818053442,2020.20818053442,3.93161872222222,2020.19743840676,2020-03-13,13
B.1.1_DTA_MCC_401,9,2020.21759332738,2020-03-21,2020.23224043716,2020.27322404372,B.1.1-DTA-20200818.combined.MCC.tree,0.5,2020.22867622817,2020.20254384023,2020.23163234629,2020.18870801969,3.93161872222222,2020.20685119972,2020-03-17,9
B.1.1_DTA_MCC_404,14,2020.20744594687,2020-03-17,2020.23224043716,2020.33333333333,B.1.1-DTA-20200818.combined.MCC.tree,0.5,2020.22064407481,2020.18924402331,2020.22410766659,2020.1750522777,2.78425007142857,2020.19983870624,2020-03-14,12
B.1.1_DTA_MCC_406,5,2020.21519265271,2020-03-20,2020.2349726776,2020.29508196721,B.1.1-DTA-20200818.combined.MCC.tree,0.5,2020.22988168743,2020.19896500593,2020.23264424435,2020.17674414759,6.5017245,2020.19742837812,2020-03-13,14
B.1.1_DTA_MCC_407,6,2020.20859087139,2020-03-17,2020.22677595628,2020.3087431694,B.1.1-DTA-20200818.combined.MCC.tree,0.5,2020.20859087139,2020.20859087139,2020.20859087139,2020.20859087139,5.53793483333333,2020.1934599019,2020-03-12,12
B.1.1_DTA_MCC_408,3,2020.21507753382,2020-03-20,2020.21857923497,2020.29234972678,B.1.1-DTA-20200818.combined.MCC.tree,0.5,2020.21507753382,2020.21507753382,2020.21507753382,2020.21507753382,10.3568831666667,2020.18678003883,2020-03-09,12
B.1.1_DTA_MCC_409,2,2020.22263254416,2020-03-22,2020.23224043716,2020.26229508197,B.1.1-DTA-20200818.combined.MCC.tree,0.5,2020.22881212869,2020.22048124291,2020.22881212869,2020.21984490113,15.1758315,2020.18116852367,2020-03-07,19
B.1.1_DTA_MCC_410,22,2020.20764156435,2020-03-17,2020.2349726776,2020.31147540984,B.1.1-DTA-20200818.combined.MCC.tree,0.5,2020.20764156435,2020.20764156435,2020.20764156435,2020.20764156435,2.03324513636364,2020.20208624977,2020-03-15,12
B.1.1_DTA_MCC_411,16,2020.18821329938,2020-03-10,2020.21857923497,2020.37704918033,B.1.1-DTA-20200818.combined.MCC.tree,0.5,2020.18821329938,2020.18821329938,2020.18821329938,2020.18821329938,2.526092125,2020.18131140833,2020-03-07,14
B.1.1_DTA_MCC_413,9,2020.22091347942,2020-03-22,2020.24043715847,2020.33879781421,B.1.1-DTA-20200818.combined.MCC.tree,0.5,2020.22091347942,2020.22091347942,2020.22091347942,2020.22091347942,3.93161872222222,2020.21017135176,2020-03-18,11
B.1.1_DTA_MCC_414,7,2020.21174809196,2020-03-18,2020.24043715847,2020.31967213115,B.1.1-DTA-20200818.combined.MCC.tree,0.5,2020.21174809196,2020.21174809196,2020.21174809196,2020.21174809196,4.84951364285714,2020.19849805468,2020-03-14,15
B.1.1_DTA_MCC_415,2,2020.24134966665,2020-03-29,2020.24316939891,2020.25136612022,B.1.1-DTA-20200818.combined.MCC.tree,0.5,2020.24134966665,2020.24134966665,2020.24134966665,2020.24134966665,15.1758315,2020.19988564616,2020-03-14,16
B.1.1_DTA_MCC_416,3,2020.22487596926,2020-03-23,2020.2349726776,2020.3087431694,B.1.1-DTA-20200818.combined.MCC.tree,0.5,2020.23487485752,2020.21137918389,2020.2349530772,2020.20076939285,10.3568831666667,2020.19657847427,2020-03-13,14
B.1.1_DTA_MCC_418,5,2020.22337734412,2020-03-23,2020.27322404372,2020.30601092896,B.1.1-DTA-20200818.combined.MCC.tree,0.5,2020.23847290244,2020.20143291012,2020.24117945512,2020.19222446312,6.5017245,2020.20561306953,2020-03-16,25
B.1.1_DTA_MCC_420,2,2020.24053984902,2020-03-29,2020.24590163934,2020.27322404372,B.1.1-DTA-20200818.combined.MCC.tree,0.5,2020.24053984902,2020.24053984902,2020.24053984902,2020.24053984902,15.1758315,2020.19907582853,2020-03-14,17
B.1.1_DTA_MCC_422,5,2020.23287885182,2020-03-26,2020.25136612022,2020.29234972678,B.1.1-DTA-20200818.combined.MCC.tree,0.5,2020.24728100494,2020.21211661849,2020.24872061454,2020.19914974907,6.5017245,2020.21511457723,2020-03-20,13
B.1.1_DTA_MCC_423,14,2020.24637592838,2020-03-31,2020.25683060109,2020.4043715847,B.1.1-DTA-20200818.combined.MCC.tree,0.5,2020.24637592838,2020.24637592838,2020.24637592838,2020.24637592838,2.78425007142857,2020.23876868775,2020-03-28,7
B.1.1_DTA_MCC_424,5,2020.25714651057,2020-04-04,2020.26775956284,2020.29508196721,B.1.1-DTA-20200818.combined.MCC.tree,0.5,2020.26759469729,2020.24085774735,2020.26761707716,2020.20696322315,6.5017245,2020.23938223598,2020-03-29,10
B.1.1_DTA_MCC_425,2,2020.26603507631,2020-04-07,2020.27049180328,2020.27049180328,B.1.1-DTA-20200818.combined.MCC.tree,0.5,2020.27047999378,2020.24959020925,2020.27047999378,2020.21945290927,15.1758315,2020.22457105582,2020-03-23,17
B.1.1_DTA_MCC_426,83,2020.17865274533,2020-03-06,2020.19398907104,2020.45081967213,B.1.1-DTA-20200818.combined.MCC.tree,0.5,2020.17865274533,2020.17865274533,2020.17865274533,2020.17865274533,1.06734421084337,2020.17573650432,2020-03-05,7
B.1.1_DTA_MCC_427,22,2020.21561788195,2020-03-20,2020.24590163934,2020.36338797814,B.1.1-DTA-20200818.combined.MCC.tree,0.5,2020.21561788195,2020.21561788195,2020.21561788195,2020.21561788195,2.03324513636364,2020.21006256737,2020-03-18,13
B.1.1_DTA_MCC_428,4,2020.27512408668,2020-04-11,2020.30601092896,2020.31967213115,B.1.1-DTA-20200818.combined.MCC.tree,0.5,2020.30242452464,2020.24832899816,2020.30390388474,2020.21186192204,7.947409,2020.25340985444,2020-04-03,19
B.1.1_DTA_MCC_429,2,2020.27635545865,2020-04-11,2020.28961748634,2020.30601092896,B.1.1-DTA-20200818.combined.MCC.tree,0.5,2020.28950510323,2020.25868296555,2020.28950510323,2020.24130954145,15.1758315,2020.23489143816,2020-03-27,20
B.1.1_DTA_MCC_43,2,2020.16809643425,2020-03-03,2020.1693989071,2020.1693989071,B.1.1-DTA-20200818.combined.MCC.tree,0.5,2020.16893483572,2020.1561567099,2020.16893483572,2020.1561567099,15.1758315,2020.12663241376,2020-02-16,16
B.1.1_DTA_MCC_430,4,2020.24122108313,2020-03-29,2020.24863387978,2020.29234972678,B.1.1-DTA-20200818.combined.MCC.tree,0.5,2020.24863161464,2020.22339419264,2020.24863161464,2020.20481165349,7.947409,2020.21950685089,2020-03-21,11
B.1.1_DTA_MCC_431,23,2020.22650982633,2020-03-24,2020.2650273224,2020.31967213115,B.1.1-DTA-20200818.combined.MCC.tree,0.5,2020.24359868577,2020.20580097569,2020.25403534034,2020.18227904525,1.97610345652174,2020.22111063656,2020-03-22,16
B.1.1_DTA_MCC_432,4,2020.22043067172,2020-03-22,2020.22677595628,2020.29508196721,B.1.1-DTA-20200818.combined.MCC.tree,0.5,2020.22389678866,2020.21663115702,2020.22389678866,2020.21663115702,7.947409,2020.19871643948,2020-03-14,10
B.1.1_DTA_MCC_433,61,2020.2345441569,2020-03-27,2020.26229508197,2020.42076502732,B.1.1-DTA-20200818.combined.MCC.tree,0.5,2020.25211358067,2020.21760035257,2020.25697345011,2020.19915604111,1.19298141803279,2020.23128464483,2020-03-26,11
B.1.1_DTA_MCC_434,9,2020.23951501343,2020-03-29,2020.24590163934,2020.36612021858,B.1.1-DTA-20200818.combined.MCC.tree,0.5,2020.24589039913,2020.2239765867,2020.24589772884,2020.19207718497,3.93161872222222,2020.22877288577,2020-03-25,6
B.1.1_DTA_MCC_435,6,2020.20270015211,2020-03-15,2020.21857923497,2020.28415300546,B.1.1-DTA-20200818.combined.MCC.tree,0.5,2020.20270015211,2020.20270015211,2020.20270015211,2020.20270015211,5.53793483333333,2020.18756918262,2020-03-10,11
B.1.1_DTA_MCC_436,2,2020.23560685327,2020-03-27,2020.24590163934,2020.28415300546,B.1.1-DTA-20200818.combined.MCC.tree,0.5,2020.24566644713,2020.21946739527,2020.24566644713,2020.20069967044,15.1758315,2020.19414283278,2020-03-12,19
B.1.1_DTA_MCC_438,17,2020.22837970438,2020-03-25,2020.2349726776,2020.3306010929,B.1.1-DTA-20200818.combined.MCC.tree,0.5,2020.22837970438,2020.22837970438,2020.22837970438,2020.22837970438,2.41979179411765,2020.22176825139,2020-03-22,5
B.1.1_DTA_MCC_44,2,2020.1709109254,2020-03-04,2020.17213114754,2020.17213114754,B.1.1-DTA-20200818.combined.MCC.tree,0.5,2020.17211762361,2020.16851609441,2020.17211762361,2020.16618386069,15.1758315,2020.12944690491,2020-02-17,16
B.1.1_DTA_MCC_440,3,2020.23121008899,2020-03-26,2020.25409836066,2020.3306010929,B.1.1-DTA-20200818.combined.MCC.tree,0.5,2020.24771133517,2020.20656154829,2020.25043076402,2020.19259940031,10.3568831666667,2020.202912594,2020-03-15,19
B.1.1_DTA_MCC_441,5,2020.29598041949,2020-04-18,2020.3087431694,2020.34426229508,B.1.1-DTA-20200818.combined.MCC.tree,0.5,2020.29598041949,2020.29598041949,2020.29598041949,2020.29598041949,6.5017245,2020.2782161449,2020-04-12,11
B.1.1_DTA_MCC_443,4,2020.26214908054,2020-04-06,2020.2868852459,2020.31147540984,B.1.1-DTA-20200818.combined.MCC.tree,0.5,2020.28131325555,2020.23883945463,2020.28290851967,2020.2077273641,7.947409,2020.2404348483,2020-03-29,17
B.1.1_DTA_MCC_444,2,2020.22932912034,2020-03-25,2020.24043715847,2020.31420765027,B.1.1-DTA-20200818.combined.MCC.tree,0.5,2020.23987594218,2020.21172559428,2020.23996420055,2020.20091025849,15.1758315,2020.18786509985,2020-03-10,19
B.1.1_DTA_MCC_446,4,2020.24437223187,2020-03-30,2020.25409836066,2020.29234972678,B.1.1-DTA-20200818.combined.MCC.tree,0.5,2020.25364419348,2020.22938581742,2020.25390033552,2020.19612770745,7.947409,2020.22265799963,2020-03-22,12
B.1.1_DTA_MCC_447,5,2020.24088499984,2020-03-29,2020.25136612022,2020.28961748634,B.1.1-DTA-20200818.combined.MCC.tree,0.5,2020.25128642188,2020.2232636006,2020.25132659105,2020.2055858422,6.5017245,2020.22312072525,2020-03-23,10
B.1.1_DTA_MCC_448,2,2020.27773085926,2020-04-12,2020.28142076503,2020.29234972678,B.1.1-DTA-20200818.combined.MCC.tree,0.5,2020.28141956177,2020.26422045169,2020.28141956177,2020.24297993125,15.1758315,2020.23626683877,2020-03-27,17
