Date,Total air arrivals,"of which:
British nationals","
% British nationals",,origin,Spain,United States,Italy,Germany,France,China,Switzerland,Netherlands,Portugal,Ireland,Austria,Turkey,Poland,Canada,Belgium,Norway,Australia,Sweden,Denmark,Romania,Czech Republic,India,Israel,Korea (South),Iran,Brazil,Greece,Japan,Philippines,,origin,Spain,United States,Italy,Germany,France,China,Switzerland,Netherlands,Portugal,Ireland,Austria,Turkey,Poland,Canada,Belgium,Norway,Australia,Sweden,Denmark,Romania,Czech Republic,India,Israel,Korea (South),Iran,Brazil,Greece,Japan,Philippines,,origin,France+Extras,Netherlands+Extras,Ireland+Extras,Belgium+Extras,,France ferry&Rail,Netherlands ferry&Rail,Ireland ferry&Rail,Belgium ferry&rail,,global,global+Extras
15-Mar-20," 201,000 "," 141,400 ",70.3482587065,,Mar_%_volume,14.6631169173,6.1074531944,3.5828276801,4.898095906,4.8949555642,0.2385496738,4.1331086244,3.9603665593,3.1643945712,6.9467851622,1.4134329868,1.1966330883,3.9651584884,0.9233768213,0.4911494698,1.3410888147,1.5028745759,1.2908200828,1.2668371756,2.1072391859,0.9403579292,2.289355753,0.3955900295,0.1313128141,0.0422434137,0.4199451254,0.8089055443,0.3245485177,0.2048433376,,15-Mar-20,29472.8650036812,12275.9809206785,7201.4836370742,9845.1727711424,9838.8606839665,479.4848443612,8307.5483350954,7960.3367842201,6360.4330880377,13963.0381760894,2841.0003035664,2405.2325074234,7969.9685616885,1855.9874107183,987.2104343093,2695.5885175144,3020.777897576,2594.5483664988,2546.3427229556,4235.5507636265,1890.1194376695,4601.6050636268,795.135959357,263.9387563548,84.9092615661,844.0897021211,1625.9001441068,652.342520578,411.7351086733,,15-Mar-20,26470.5832646116,8928.078719704,15350.134950283,3762.3226923738,,16631.7225806452,967.7419354839,1387.0967741936,2775.1122580645,," 201,000 "," 222,762 "
16-Mar-20," 159,400 "," 112,700 ",70.7026348808,,Mar_%_volume,14.6631169173,6.1074531944,3.5828276801,4.898095906,4.8949555642,0.2385496738,4.1331086244,3.9603665593,3.1643945712,6.9467851622,1.4134329868,1.1966330883,3.9651584884,0.9233768213,0.4911494698,1.3410888147,1.5028745759,1.2908200828,1.2668371756,2.1072391859,0.9403579292,2.289355753,0.3955900295,0.1313128141,0.0422434137,0.4199451254,0.8089055443,0.3245485177,0.2048433376,,16-Mar-20,23373.0083661034,9735.2803918216,5711.0273221374,7807.5648742293,7802.5591692749,380.2481800556,6588.1751473344,6312.8242955457,5044.0449464339,11073.1755486003,2253.0121810372,1907.433142703,6320.4626305132,1471.8626530771,782.8922548701,2137.6955706059,2395.5820739981,2057.5672120394,2019.3384579061,3358.9392622988,1498.9305391269,3649.2330703588,630.5705070722,209.3126256864,67.3360014608,669.3925299408,1289.3954376648,517.3303372146,326.5202802115,,16-Mar-20,24434.2817499201,7280.5662310296,12460.2723227938,3558.0045129347,,16631.7225806452,967.7419354839,1387.0967741936,2775.1122580645,," 159,400 "," 181,162 "
17-Mar-20," 109,500 "," 77,300 ",70.5936073059,,Mar_%_volume,14.6631169173,6.1074531944,3.5828276801,4.898095906,4.8949555642,0.2385496738,4.1331086244,3.9603665593,3.1643945712,6.9467851622,1.4134329868,1.1966330883,3.9651584884,0.9233768213,0.4911494698,1.3410888147,1.5028745759,1.2908200828,1.2668371756,2.1072391859,0.9403579292,2.289355753,0.3955900295,0.1313128141,0.0422434137,0.4199451254,0.8089055443,0.3245485177,0.2048433376,,17-Mar-20,16056.1130243935,6687.6612478323,3923.1963097494,5363.4150171149,5359.9763427579,261.2118928236,4525.753943746,4336.6013824483,3465.0120554236,7606.7297526457,1547.7091205996,1310.3132316561,4341.8485448005,1011.0976192719,537.8086694371,1468.4922520787,1645.6476606198,1413.4479907046,1387.1867072818,2307.4269085428,1029.6919324617,2506.8445495878,433.1710823363,143.787531447,46.2565380173,459.8399123496,885.7515710433,355.380626882,224.303454725,,17-Mar-20,21991.698923403,5304.3433179322,8993.8265268393,3312.9209275017,,16631.7225806452,967.7419354839,1387.0967741936,2775.1122580645,," 109,500 "," 131,262 "
18-Mar-20," 87,000 "," 62,100 ",71.3793103448,,Mar_%_volume,14.6631169173,6.1074531944,3.5828276801,4.898095906,4.8949555642,0.2385496738,4.1331086244,3.9603665593,3.1643945712,6.9467851622,1.4134329868,1.1966330883,3.9651584884,0.9233768213,0.4911494698,1.3410888147,1.5028745759,1.2908200828,1.2668371756,2.1072391859,0.9403579292,2.289355753,0.3955900295,0.1313128141,0.0422434137,0.4199451254,0.8089055443,0.3245485177,0.2048433376,,18-Mar-20,12756.9117180113,5313.4842790996,3117.0600817187,4261.3434382557,4258.6113408213,207.538216216,3595.8045032503,3445.5189066028,2753.0232769119,6043.7030911432,1229.6866985586,1041.0707867952,3449.68788491,803.33783449,427.3000387309,1166.7472687749,1307.5008810404,1123.0134720667,1102.1483427718,1833.2980917189,818.1113983942,1991.7395051519,344.1633256918,114.242148273,36.7517699316,365.3522591271,703.7478235686,282.3572103994,178.2137037541,,18-Mar-20,20890.3339214665,4413.2608420866,7430.7998653367,3202.4122967954,,16631.7225806452,967.7419354839,1387.0967741936,2775.1122580645,," 87,000 "," 108,762 "
19-Mar-20," 80,900 "," 58,500 ",72.3114956737,,Mar_%_volume,14.6631169173,6.1074531944,3.5828276801,4.898095906,4.8949555642,0.2385496738,4.1331086244,3.9603665593,3.1643945712,6.9467851622,1.4134329868,1.1966330883,3.9651584884,0.9233768213,0.4911494698,1.3410888147,1.5028745759,1.2908200828,1.2668371756,2.1072391859,0.9403579292,2.289355753,0.3955900295,0.1313128141,0.0422434137,0.4199451254,0.8089055443,0.3245485177,0.2048433376,,19-Mar-20,11862.4615860587,4940.9296342432,2898.5075932304,3962.5595879872,3960.0190514074,192.9866861135,3343.6848771603,3203.9365464846,2559.9952080709,5619.949196247,1143.4672863608,968.0761684107,3207.8132171174,747.0118483936,397.3399210727,1084.9408510792,1215.82553191,1044.2734470137,1024.8712750602,1704.75650138,760.7495647137,1852.088804216,320.0323338905,106.2320666125,34.174921695,339.7356064756,654.4045853644,262.5597508197,165.7182601576,,19-Mar-20,20591.7416320526,4171.6784819685,7007.0459704405,3172.4521791373,,16631.7225806452,967.7419354839,1387.0967741936,2775.1122580645,," 80,900 "," 102,662 "
20-Mar-20," 64,200 "," 46,900 ",73.0529595016,,Mar_%_volume,14.6631169173,6.1074531944,3.5828276801,4.898095906,4.8949555642,0.2385496738,4.1331086244,3.9603665593,3.1643945712,6.9467851622,1.4134329868,1.1966330883,3.9651584884,0.9233768213,0.4911494698,1.3410888147,1.5028745759,1.2908200828,1.2668371756,2.1072391859,0.9403579292,2.289355753,0.3955900295,0.1313128141,0.0422434137,0.4199451254,0.8089055443,0.3245485177,0.2048433376,,20-Mar-20,9413.7210608773,3920.9849507839,2300.1753706476,3144.5775716783,3142.5614721923,153.148890587,2653.4557368812,2542.5553310793,2031.5413146867,4459.8360741539,907.423977557,768.2384426696,2545.6317495543,592.8079192444,315.3179596152,860.979019027,964.8454777332,828.7064931802,813.3094667351,1352.8475573374,603.7097905392,1469.7663934569,253.9687989588,84.3028266566,27.1202716047,269.6047705282,519.317359461,208.3601483637,131.5094227703,,20-Mar-20,19774.2840528374,3510.2972665631,5846.9328483475,3090.4302176797,,16631.7225806452,967.7419354839,1387.0967741936,2775.1122580645,," 64,200 "," 85,962 "
21-Mar-20," 51,500 "," 37,000 ",71.8446601942,,Mar_%_volume,14.6631169173,6.1074531944,3.5828276801,4.898095906,4.8949555642,0.2385496738,4.1331086244,3.9603665593,3.1643945712,6.9467851622,1.4134329868,1.1966330883,3.9651584884,0.9233768213,0.4911494698,1.3410888147,1.5028745759,1.2908200828,1.2668371756,2.1072391859,0.9403579292,2.289355753,0.3955900295,0.1313128141,0.0422434137,0.4199451254,0.8089055443,0.3245485177,0.2048433376,,21-Mar-20,7551.505212386,3145.3383950992,1845.1562552703,2522.5193916111,2520.9021155437,122.8530820129,2128.5509415792,2039.5887780465,1629.663204149,3577.5943585503,727.9179882272,616.2660404592,2042.0566215272,475.5390629452,252.9419769499,690.6607395621,773.9804065929,664.7723426601,652.4211454339,1085.2281807302,484.2843335322,1179.0182128198,203.7288652084,67.626099265,21.7553580629,216.2717395982,416.5863553308,167.1424866157,105.4943188889,,21-Mar-20,19152.6246961888,3007.3307135303,4964.6911327438,3028.0542350144,,16631.7225806452,967.7419354839,1387.0967741936,2775.1122580645,," 51,500 "," 73,262 "
22-Mar-20," 36,400 "," 23,600 ",64.8351648352,,Mar_%_volume,14.6631169173,6.1074531944,3.5828276801,4.898095906,4.8949555642,0.2385496738,4.1331086244,3.9603665593,3.1643945712,6.9467851622,1.4134329868,1.1966330883,3.9651584884,0.9233768213,0.4911494698,1.3410888147,1.5028745759,1.2908200828,1.2668371756,2.1072391859,0.9403579292,2.289355753,0.3955900295,0.1313128141,0.0422434137,0.4199451254,0.8089055443,0.3245485177,0.2048433376,,22-Mar-20,5337.3745578806,2223.1129627497,1304.1492755697,1782.9069097989,1781.7638253551,86.8320812674,1504.4515392909,1441.5734275901,1151.8396239034,2528.629799053,514.489607213,435.5744441304,1443.3176897784,336.1091629361,178.7784070092,488.1563285449,547.0463456307,469.858510152,461.1287319183,767.0350636617,342.2902862247,833.3254941095,143.9947707492,47.7978643349,15.3766025921,152.8600256578,294.4416181368,118.135660443,74.562974904,,22-Mar-20,18413.4864060003,2409.315363074,3915.7265732466,2953.8906650738,,16631.7225806452,967.7419354839,1387.0967741936,2775.1122580645,," 36,400 "," 58,162 "
23-Mar-20," 28,000 "," 17,600 ",62.8571428571,,Mar_%_volume,14.6631169173,6.1074531944,3.5828276801,4.898095906,4.8949555642,0.2385496738,4.1331086244,3.9603665593,3.1643945712,6.9467851622,1.4134329868,1.1966330883,3.9651584884,0.9233768213,0.4911494698,1.3410888147,1.5028745759,1.2908200828,1.2668371756,2.1072391859,0.9403579292,2.289355753,0.3955900295,0.1313128141,0.0422434137,0.4199451254,0.8089055443,0.3245485177,0.2048433376,,23-Mar-20,4105.6727368312,1710.0868944229,1003.1917504382,1371.4668536915,1370.5875579655,66.7939086672,1157.2704148392,1108.9026366078,886.0304799257,1945.0998454254,395.7612363177,335.0572647157,1110.2443767526,258.5455099508,137.5218515456,375.5048681115,420.8048812544,361.4296231939,354.7144091679,590.0269720475,263.3002201729,641.0196108535,110.7652082686,36.7675879499,11.82815584,117.5846351214,226.4935524129,90.8735849561,57.3561345416,,23-Mar-20,18002.3101386106,2076.6445720917,3332.196619619,2912.6341096101,,16631.7225806452,967.7419354839,1387.0967741936,2775.1122580645,," 28,000 "," 49,762 "
24-Mar-20," 22,600 "," 14,200 ",62.8318584071,,Mar_%_volume,14.6631169173,6.1074531944,3.5828276801,4.898095906,4.8949555642,0.2385496738,4.1331086244,3.9603665593,3.1643945712,6.9467851622,1.4134329868,1.1966330883,3.9651584884,0.9233768213,0.4911494698,1.3410888147,1.5028745759,1.2908200828,1.2668371756,2.1072391859,0.9403579292,2.289355753,0.3955900295,0.1313128141,0.0422434137,0.4199451254,0.8089055443,0.3245485177,0.2048433376,,24-Mar-20,3313.8644232995,1380.284421927,809.7190557108,1106.9696747653,1106.2599575007,53.9122262814,934.0825491202,895.0428424049,715.1531730829,1569.9734466648,319.4358550279,270.4390779491,896.1258183789,208.6831616032,110.9997801761,303.0860721185,339.6496541553,291.7253387208,286.3052016856,476.2360560097,212.5208919967,517.3944001889,89.403346674,29.6766959882,9.5470114995,94.9075983479,182.812653019,73.3479650003,46.2945943085,,24-Mar-20,17737.9825381459,1862.7847778887,2957.0702208583,2886.1120382406,,16631.7225806452,967.7419354839,1387.0967741936,2775.1122580645,," 22,600 "," 44,362 "
25-Mar-20," 14,800 "," 8,900 ",60.1351351351,,Mar_%_volume,14.6631169173,6.1074531944,3.5828276801,4.898095906,4.8949555642,0.2385496738,4.1331086244,3.9603665593,3.1643945712,6.9467851622,1.4134329868,1.1966330883,3.9651584884,0.9233768213,0.4911494698,1.3410888147,1.5028745759,1.2908200828,1.2668371756,2.1072391859,0.9403579292,2.289355753,0.3955900295,0.1313128141,0.0422434137,0.4199451254,0.8089055443,0.3245485177,0.2048433376,,25-Mar-20,2170.1413037536,903.9030727664,530.2584966602,724.9181940941,724.453423496,35.3053517241,611.700076415,586.1342507784,468.3303965321,1028.1242040106,209.1880820536,177.101697064,586.8434562835,136.6597695454,72.6901215312,198.4811445732,222.4254372345,191.0413722596,187.4919019888,311.8713995108,139.1729735199,338.8246514511,58.5473243706,19.4342964878,6.2520252297,62.1518785641,119.7180205611,48.0331806197,30.316813972,,25-Mar-20,17356.1760041412,1553.8761862623,2415.2209782041,2847.8023795958,,16631.7225806452,967.7419354839,1387.0967741936,2775.1122580645,," 14,800 "," 36,562 "
26-Mar-20," 14,600 "," 8,600 ",58.904109589,,Mar_%_volume,14.6631169173,6.1074531944,3.5828276801,4.898095906,4.8949555642,0.2385496738,4.1331086244,3.9603665593,3.1643945712,6.9467851622,1.4134329868,1.1966330883,3.9651584884,0.9233768213,0.4911494698,1.3410888147,1.5028745759,1.2908200828,1.2668371756,2.1072391859,0.9403579292,2.289355753,0.3955900295,0.1313128141,0.0422434137,0.4199451254,0.8089055443,0.3245485177,0.2048433376,,26-Mar-20,2140.8150699191,891.6881663776,523.0928412999,715.122002282,714.6635123677,34.8282523765,603.4338591661,578.2135176598,462.0016073898,1014.2306336861,206.3612160799,174.7084308875,578.9131393067,134.8130159029,71.7078225916,195.7989669438,219.4196880826,188.4597320939,184.9582276376,307.656921139,137.2922576616,334.245939945,57.7561443115,19.1716708596,6.1675384023,61.3119883133,118.1002094724,47.3840835843,29.9071272967,,26-Mar-20,17346.3860930129,1545.9554531437,2401.3274078797,2846.8200806561,,16631.7225806452,967.7419354839,1387.0967741936,2775.1122580645,," 14,600 "," 36,362 "
27-Mar-20," 13,100 "," 7,800 ",59.5419847328,,Mar_%_volume,14.6631169173,6.1074531944,3.5828276801,4.898095906,4.8949555642,0.2385496738,4.1331086244,3.9603665593,3.1643945712,6.9467851622,1.4134329868,1.1966330883,3.9651584884,0.9233768213,0.4911494698,1.3410888147,1.5028745759,1.2908200828,1.2668371756,2.1072391859,0.9403579292,2.289355753,0.3955900295,0.1313128141,0.0422434137,0.4199451254,0.8089055443,0.3245485177,0.2048433376,,27-Mar-20,1920.8683161603,800.0763684621,469.3504260979,641.6505636914,641.2391789053,31.2500072693,541.4372297998,518.8080192701,414.5356888224,910.0288562526,185.1597212772,156.7589345634,519.4357619807,120.9623635841,64.3405805445,175.6826347236,196.876569444,169.0974308514,165.9556700036,276.0483333508,123.1868887237,299.9056036493,51.8222938685,17.201978648,5.5338871966,55.0128114318,105.9666263075,42.5158558188,26.8344772319,,27-Mar-20,17272.9617595504,1486.5499547539,2297.1256304462,2839.4528386091,,16631.7225806452,967.7419354839,1387.0967741936,2775.1122580645,," 13,100 "," 34,862 "
28-Mar-20," 11,400 "," 7,000 ",61.4035087719,,Mar_%_volume,14.6631169173,6.1074531944,3.5828276801,4.898095906,4.8949555642,0.2385496738,4.1331086244,3.9603665593,3.1643945712,6.9467851622,1.4134329868,1.1966330883,3.9651584884,0.9233768213,0.4911494698,1.3410888147,1.5028745759,1.2908200828,1.2668371756,2.1072391859,0.9403579292,2.289355753,0.3955900295,0.1313128141,0.0422434137,0.4199451254,0.8089055443,0.3245485177,0.2048433376,,28-Mar-20,1671.595328567,696.2496641579,408.4423555356,558.3829332887,558.0249343145,27.1946628145,471.1743831845,451.4817877617,360.7409811126,791.9335084946,161.1313605008,136.4161720628,452.0280676779,105.2649576228,55.9910395578,152.884124874,171.3277016536,147.1534894432,144.4194380184,240.2252671908,107.2008039275,260.9865558475,45.0972633665,14.9696608082,4.8157491634,47.8737442994,92.2152320538,36.9985310179,23.3521404919,,28-Mar-20,17189.7475149597,1419.2237232456,2179.0302826882,2831.1032976224,,16631.7225806452,967.7419354839,1387.0967741936,2775.1122580645,," 11,400 "," 33,162 "
29-Mar-20," 10,000 "," 5,800 ",58,,Mar_%_volume,14.6631169173,6.1074531944,3.5828276801,4.898095906,4.8949555642,0.2385496738,4.1331086244,3.9603665593,3.1643945712,6.9467851622,1.4134329868,1.1966330883,3.9651584884,0.9233768213,0.4911494698,1.3410888147,1.5028745759,1.2908200828,1.2668371756,2.1072391859,0.9403579292,2.289355753,0.3955900295,0.1313128141,0.0422434137,0.4199451254,0.8089055443,0.3245485177,0.2048433376,,29-Mar-20,1466.3116917254,610.7453194367,358.2827680136,489.8095906041,489.4955564162,23.8549673812,413.3108624426,396.0366559314,316.4394571163,694.6785162234,141.3432986849,119.663308827,396.5158488402,92.3376821253,49.1149469806,134.1088814684,150.2874575908,129.0820082835,126.68371756,210.7239185884,94.0357929189,228.9355753048,39.5590029531,13.1312814107,4.2243413714,41.9945125433,80.8905544332,32.45485177,20.4843337648,,29-Mar-20,17121.2181370614,1363.7785914152,2081.7752904169,2824.2272050451,,16631.7225806452,967.7419354839,1387.0967741936,2775.1122580645,," 10,000 "," 31,762 "
30-Mar-20," 5,700 "," 2,900 ",50.8771929825,,Mar_%_volume,14.6631169173,6.1074531944,3.5828276801,4.898095906,4.8949555642,0.2385496738,4.1331086244,3.9603665593,3.1643945712,6.9467851622,1.4134329868,1.1966330883,3.9651584884,0.9233768213,0.4911494698,1.3410888147,1.5028745759,1.2908200828,1.2668371756,2.1072391859,0.9403579292,2.289355753,0.3955900295,0.1313128141,0.0422434137,0.4199451254,0.8089055443,0.3245485177,0.2048433376,,30-Mar-20,835.7976642835,348.1248320789,204.2211777678,279.1914666443,279.0124671573,13.5973314073,235.5871915923,225.7408938809,180.3704905563,395.9667542473,80.5656802504,68.2080860314,226.0140338389,52.6324788114,27.9955197789,76.442062437,85.6638508268,73.5767447216,72.2097190092,120.1126335954,53.6004019638,130.4932779237,22.5486316833,7.4848304041,2.4078745817,23.9368721497,46.1076160269,18.4992655089,11.676070246,,30-Mar-20,16910.7350478024,1193.4828293647,1783.0635284409,2803.1077778434,,16631.7225806452,967.7419354839,1387.0967741936,2775.1122580645,," 5,700 "," 27,462 "
31-Mar-20," 5,500 "," 2,700 ",49.0909090909,,Mar_%_volume,14.6631169173,6.1074531944,3.5828276801,4.898095906,4.8949555642,0.2385496738,4.1331086244,3.9603665593,3.1643945712,6.9467851622,1.4134329868,1.1966330883,3.9651584884,0.9233768213,0.4911494698,1.3410888147,1.5028745759,1.2908200828,1.2668371756,2.1072391859,0.9403579292,2.289355753,0.3955900295,0.1313128141,0.0422434137,0.4199451254,0.8089055443,0.3245485177,0.2048433376,,31-Mar-20,806.471430449,335.9099256902,197.0555224075,269.3952748323,269.2225560289,13.1202320596,227.3209743434,217.8201607622,174.041701414,382.0731839228,77.7388142767,65.8148198549,218.0837168621,50.7857251689,27.0132208393,73.7598848076,82.658101675,70.9951045559,69.676044658,115.8981552236,51.7196861054,125.9145664177,21.7574516242,7.2222047759,2.3233877543,23.0969818988,44.4898049382,17.8501684735,11.2663835707,,31-Mar-20,16900.9451366741,1185.5620962461,1769.1699581164,2802.1254789038,,16631.7225806452,967.7419354839,1387.0967741936,2775.1122580645,," 5,500 "," 27,262 "
01-Apr-20," 4,400 "," 2,200 ",50,,Apr_%_volume,4.0988285178,5.5516294746,4.7443668288,5.1448270863,3.5660895328,1.4170132188,2.2732008734,7.2128147282,2.8901995959,11.759216475,2.2718418454,0.9744230926,0.917796925,0.8090746831,0.1957000353,1.3060259303,1.6906308608,0.3162005201,0.2849428755,5.2848069727,0.1929819793,0.4838139762,0.2106493436,0.5155246301,0.1091752512,0.4081614163,0.2758826887,0.762414721,0.5481413027,,01-Apr-20,180.3484547851,244.2716968824,208.7521404691,226.3723917987,156.9079394417,62.3485816278,100.0208384297,317.3638480425,127.1687822203,517.4055249019,99.9610411967,42.8746160746,40.3830646988,35.5992860573,8.6108015547,57.4651409312,74.3877578756,13.9128228824,12.537486523,232.5315067997,8.4912070887,21.2878149547,9.2685711179,22.6830837252,4.8037110525,17.9591023167,12.1388383028,33.5462477236,24.1182173176,,01-Apr-20,6582.6479394417,701.3638480425,1017.4055249019,1044.1388015547,,6425.74,384,500,1035.528,," 4,400 "," 12,745 "
02-Apr-20," 4,700 "," 2,300 ",48.9361702128,,Apr_%_volume,4.0988285178,5.5516294746,4.7443668288,5.1448270863,3.5660895328,1.4170132188,2.2732008734,7.2128147282,2.8901995959,11.759216475,2.2718418454,0.9744230926,0.917796925,0.8090746831,0.1957000353,1.3060259303,1.6906308608,0.3162005201,0.2849428755,5.2848069727,0.1929819793,0.4838139762,0.2106493436,0.5155246301,0.1091752512,0.4081614163,0.2758826887,0.762414721,0.5481413027,,02-Apr-20,192.6449403387,260.9265853062,222.9852409557,241.8068730577,167.60620804,66.5996212842,106.8404410499,339.0022922273,135.839381008,552.6831743271,106.7765667328,45.7978853524,43.1364554737,38.0265101066,9.1979016607,61.383218722,79.459650458,14.8614244426,13.3923151495,248.3859277178,9.0701530266,22.7392568835,9.9005191487,24.2296576155,5.1312368061,19.1835865656,12.9664863689,35.8334918866,25.7626412257,,02-Apr-20,6593.34620804,723.0022922273,1052.6831743271,1044.7259016607,,6425.74,384,500,1035.528,," 4,700 "," 13,045 "
03-Apr-20," 5,400 "," 2,600 ",48.1481481481,,Apr_%_volume,4.0988285178,5.5516294746,4.7443668288,5.1448270863,3.5660895328,1.4170132188,2.2732008734,7.2128147282,2.8901995959,11.759216475,2.2718418454,0.9744230926,0.917796925,0.8090746831,0.1957000353,1.3060259303,1.6906308608,0.3162005201,0.2849428755,5.2848069727,0.1929819793,0.4838139762,0.2106493436,0.5155246301,0.1091752512,0.4081614163,0.2758826887,0.762414721,0.5481413027,,03-Apr-20,221.3367399636,299.7879916284,256.1958087576,277.8206626621,192.5688347694,76.5187138159,122.7528471637,389.4919953249,156.0707781794,634.9976896524,122.6794596505,52.6188470006,49.5610339485,43.6900328885,10.5678019081,70.5254002338,91.2940664837,17.074828083,15.3869152782,285.3795765269,10.4210268816,26.1259547172,11.3750645538,27.8383300264,5.8954635645,22.0407164796,14.8976651899,41.1703949335,29.5996303444,,03-Apr-20,6618.3088347694,773.4919953249,1134.9976896524,1046.0958019081,,6425.74,384,500,1035.528,," 5,400 "," 13,745 "
04-Apr-20," 5,500 "," 2,700 ",49.0909090909,,Apr_%_volume,4.0988285178,5.5516294746,4.7443668288,5.1448270863,3.5660895328,1.4170132188,2.2732008734,7.2128147282,2.8901995959,11.759216475,2.2718418454,0.9744230926,0.917796925,0.8090746831,0.1957000353,1.3060259303,1.6906308608,0.3162005201,0.2849428755,5.2848069727,0.1929819793,0.4838139762,0.2106493436,0.5155246301,0.1091752512,0.4081614163,0.2758826887,0.762414721,0.5481413027,,04-Apr-20,225.4355684814,305.339621103,260.9401755864,282.9654897484,196.1349243021,77.9357270347,125.0260480371,396.7048100532,158.9609777754,646.7569061274,124.9513014958,53.5932700932,50.4788308735,44.4991075716,10.7635019434,71.831426164,92.9846973445,17.391028603,15.6718581537,290.6643834996,10.6140088609,26.6097686934,11.5857138974,28.3538546565,6.0046388157,22.4488778959,15.1735478786,41.9328096545,30.1477716471,,04-Apr-20,6621.8749243021,780.7048100532,1146.7569061274,1046.2915019434,,6425.74,384,500,1035.528,," 5,500 "," 13,845 "
05-Apr-20," 5,300 "," 2,500 ",47.1698113208,,Apr_%_volume,4.0988285178,5.5516294746,4.7443668288,5.1448270863,3.5660895328,1.4170132188,2.2732008734,7.2128147282,2.8901995959,11.759216475,2.2718418454,0.9744230926,0.917796925,0.8090746831,0.1957000353,1.3060259303,1.6906308608,0.3162005201,0.2849428755,5.2848069727,0.1929819793,0.4838139762,0.2106493436,0.5155246301,0.1091752512,0.4081614163,0.2758826887,0.762414721,0.5481413027,,05-Apr-20,217.2379114457,294.2363621538,251.4514419287,272.6758355757,189.0027452366,75.1017005971,120.4796462903,382.2791805967,153.1805785835,623.2384731773,120.4076178051,51.644423908,48.6432370235,42.8809582054,10.3721018727,69.2193743035,89.6034356228,16.7586275629,15.1019724027,280.0947695541,10.2280449023,25.6421407409,11.1644152102,27.3228053962,5.7862883133,21.6325550633,14.6217825012,40.4079802126,29.0514890417,,05-Apr-20,6614.7427452366,766.2791805967,1123.2384731773,1045.9001018727,,6425.74,384,500,1035.528,," 5,300 "," 13,645 "
06-Apr-20," 3,300 "," 1,900 ",57.5757575758,,Apr_%_volume,4.0988285178,5.5516294746,4.7443668288,5.1448270863,3.5660895328,1.4170132188,2.2732008734,7.2128147282,2.8901995959,11.759216475,2.2718418454,0.9744230926,0.917796925,0.8090746831,0.1957000353,1.3060259303,1.6906308608,0.3162005201,0.2849428755,5.2848069727,0.1929819793,0.4838139762,0.2106493436,0.5155246301,0.1091752512,0.4081614163,0.2758826887,0.762414721,0.5481413027,,06-Apr-20,135.2613410889,183.2037726618,156.5641053519,169.779293849,117.6809545813,46.7614362208,75.0156288223,238.0228860319,95.3765866652,388.0541436764,74.9707808975,32.1559620559,30.2872985241,26.699464543,6.458101166,43.0988556984,55.7908184067,10.4346171618,9.4031148922,174.3986300998,6.3684053165,15.9658612161,6.9514283385,17.0123127939,3.6027832894,13.4693267375,9.1041287271,25.1596857927,18.0886629882,,06-Apr-20,6543.4209545813,622.0228860319,888.0541436764,1041.9861011661,,6425.74,384,500,1035.528,," 3,300 "," 11,645 "
07-Apr-20," 4,200 "," 2,500 ",59.5238095238,,Apr_%_volume,4.0988285178,5.5516294746,4.7443668288,5.1448270863,3.5660895328,1.4170132188,2.2732008734,7.2128147282,2.8901995959,11.759216475,2.2718418454,0.9744230926,0.917796925,0.8090746831,0.1957000353,1.3060259303,1.6906308608,0.3162005201,0.2849428755,5.2848069727,0.1929819793,0.4838139762,0.2106493436,0.5155246301,0.1091752512,0.4081614163,0.2758826887,0.762414721,0.5481413027,,07-Apr-20,172.1507977495,233.1684379332,199.2634068114,216.0827376261,149.7757603762,59.5145551901,95.4744366829,302.9382185861,121.3883830285,493.8870919518,95.4173575059,40.9257698894,38.5474708488,33.981136691,8.2194014841,54.8530890707,71.006496154,13.2804218423,11.9676007719,221.9618928542,8.1052431301,20.3201870023,8.8472724308,21.652034465,4.5853605501,17.1427794841,11.5870729254,32.0214182816,23.0219347123,,07-Apr-20,6575.5157603762,686.9382185861,993.8870919518,1043.7474014841,,6425.74,384,500,1035.528,," 4,200 "," 12,545 "
08-Apr-20," 4,300 "," 2,200 ",51.1627906977,,Apr_%_volume,4.0988285178,5.5516294746,4.7443668288,5.1448270863,3.5660895328,1.4170132188,2.2732008734,7.2128147282,2.8901995959,11.759216475,2.2718418454,0.9744230926,0.917796925,0.8090746831,0.1957000353,1.3060259303,1.6906308608,0.3162005201,0.2849428755,5.2848069727,0.1929819793,0.4838139762,0.2106493436,0.5155246301,0.1091752512,0.4081614163,0.2758826887,0.762414721,0.5481413027,,08-Apr-20,176.2496262673,238.7200674078,204.0077736403,221.2275647124,153.3418499089,60.9315684089,97.7476375563,310.1510333143,124.2785826244,505.6463084269,97.6891993513,41.900192982,39.4652677738,34.7902113742,8.4151015194,56.159115001,72.6971270148,13.5966223624,12.2525436475,227.246699827,8.2982251094,20.8040009785,9.0579217743,22.1675590951,4.6945358013,17.5509409004,11.8629556141,32.7838330026,23.570076015,,08-Apr-20,6579.081849909,694.1510333143,1005.6463084269,1043.9431015194,,6425.74,384,500,1035.528,," 4,300 "," 12,645 "
